3705 408 341
123 293 -1 0
122 293 -1 0
121 293 -1 0
126 292 -1 0
125 292 -1 0
124 292 -1 0
123 292 -1 0
122 292 -1 0
121 292 -1 0
120 292 -1 0
119 292 -1 0
118 292 -1 0
127 291 -1 0
126 291 -1 0
125 291 -1 0
124 291 -1 0
123 291 -1 0
122 291 -1 0
121 291 -1 0
120 291 -1 0
119 291 -1 0
118 291 -1 0
117 291 -1 0
116 291 -1 0
127 290 -1 0
126 290 -1 0
125 290 -1 0
124 290 -1 0
123 290 -1 0
122 290 -1 0
121 290 -1 0
120 290 -1 0
119 290 -1 0
118 290 -1 0
117 290 -1 0
116 290 -1 0
115 290 -1 0
127 289 -1 0
126 289 -1 0
125 289 -1 0
124 289 -1 0
123 289 -1 0
122 289 -1 0
121 289 -1 0
120 289 -1 0
119 289 -1 0
118 289 -1 0
117 289 -1 0
116 289 -1 0
115 289 -1 0
114 289 -1 0
128 288 -1 0
127 288 -1 0
126 288 -1 0
125 288 -1 0
124 288 -1 0
123 288 -1 0
122 288 -1 0
121 288 -1 0
120 288 -1 0
119 288 -1 0
118 288 -1 0
117 288 -1 0
116 288 -1 0
115 288 -1 0
114 288 -1 0
113 288 -1 0
127 287 -1 0
126 287 -1 0
125 287 -1 0
124 287 -1 0
123 287 -1 0
122 287 -1 0
121 287 -1 0
120 287 -1 0
119 287 -1 0
118 287 -1 0
117 287 -1 0
116 287 -1 0
115 287 -1 0
114 287 -1 0
113 287 -1 0
112 287 -1 0
127 286 -1 0
126 286 -1 0
125 286 -1 0
124 286 -1 0
123 286 -1 0
122 286 -1 0
121 286 -1 0
120 286 -1 0
119 286 -1 0
118 286 -1 0
117 286 -1 0
116 286 -1 0
115 286 -1 0
114 286 -1 0
113 286 -1 0
112 286 -1 0
111 286 -1 0
127 285 -1 0
126 285 -1 0
125 285 -1 0
124 285 -1 0
123 285 -1 0
122 285 -1 0
121 285 -1 0
120 285 -1 0
119 285 -1 0
118 285 -1 0
117 285 -1 0
116 285 -1 0
115 285 -1 0
114 285 -1 0
113 285 -1 0
112 285 -1 0
111 285 -1 0
110 285 -1 0
126 284 -1 0
125 284 -1 0
124 284 -1 0
123 284 -1 0
122 284 -1 0
