3236 408 341
366 165 -1 0
365 165 -1 0
369 164 -1 0
368 164 -1 0
367 164 -1 0
366 164 -1 0
365 164 -1 0
364 164 -1 0
363 164 -1 0
362 164 -1 0
370 163 -1 0
369 163 -1 0
368 163 -1 0
367 163 -1 0
366 163 -1 0
365 163 -1 0
364 163 -1 0
363 163 -1 0
362 163 -1 0
361 163 -1 0
370 162 -1 0
369 162 -1 0
368 162 -1 0
367 162 -1 0
366 162 -1 0
365 162 -1 0
364 162 -1 0
363 162 -1 0
362 162 -1 0
361 162 -1 0
370 161 -1 0
369 161 -1 0
368 161 -1 0
367 161 -1 0
366 161 -1 0
365 161 -1 0
364 161 -1 0
363 161 -1 0
362 161 -1 0
361 161 -1 0
371 160 -1 0
370 160 -1 0
369 160 -1 0
368 160 -1 0
367 160 -1 0
366 160 -1 0
365 160 -1 0
364 160 -1 0
363 160 -1 0
362 160 -1 0
361 160 -1 0
360 160 -1 0
371 159 -1 0
370 159 -1 0
369 159 -1 0
368 159 -1 0
367 159 -1 0
366 159 -1 0
365 159 -1 0
364 159 -1 0
363 159 -1 0
362 159 -1 0
361 159 -1 0
370 158 -1 0
369 158 -1 0
368 158 -1 0
367 158 -1 0
366 158 -1 0
365 158 -1 0
364 158 -1 0
363 158 -1 0
362 158 -1 0
361 158 -1 0
371 157 -1 0
370 157 -1 0
369 157 -1 0
368 157 -1 0
367 157 -1 0
366 157 -1 0
365 157 -1 0
364 157 -1 0
363 157 -1 0
362 157 -1 0
361 157 -1 0
371 156 -1 0
370 156 -1 0
369 156 -1 0
368 156 -1 0
367 156 -1 0
366 156 -1 0
365 156 -1 0
364 156 -1 0
363 156 -1 0
362 156 -1 0
361 156 -1 0
371 155 -1 0
370 155 -1 0
369 155 -1 0
368 155 -1 0
367 155 -1 0
366 155 -1 0
365 155 -1 0
364 155 -1 0
363 155 -1 0
362 155 -1 0
361 155 -1 0
371 154 -1 0
370 154 -1 0
369 154 -1 0
368 154 -1 0
367 154 -1 0
366 154 -1 0
365 154 -1 0
364 154 -1 0
363 154 -1 0
362 154 -1 0
361 154 -1 0
370 153 -1 0
369 153 -1 0
368 153 -1 0
367 153 -1 0
366 153 -1 0
365 153 -1 0
364 153 -1 0
363 153 -1 0
362 153 -1 0
371 152 -1 0
370 152 -1 0
369 152 -1 0
368 152 -1 0
367 152 -1 0
366 152 -1 0
365 152 -1 0
364 152 -1 0
363 152 -1 0
362 152 -1 0
361 152 -1 0
371 151 -1 0
370 151 -1 0
369 151 -1 0
368 151 -1 0
367 151 -1 0
366 151 -1 0
365 151 -1 0
364 151 -1 0
363 151 -1 0
362 151 -1 0
361 151 -1 0
370 150 -1 0
369 150 -1 0
368 150 -1 0
367 150 -1 0
366 150 -1 0
365 150 -1 0
364 150 -1 0
363 150 -1 0
362 150 -1 0
371 149 -1 0
370 149 -1 0
369 149 -1 0
368 149 -1 0
367 149 -1 0
366 149 -1 0
365 149 -1 0
364 149 -1 0
363 149 -1 0
362 149 -1 0
361 149 -1 0
371 148 -1 0
370 148 -1 0
369 148 -1 0
368 148 -1 0
367 148 -1 0
366 148 -1 0
365 148 -1 0
364 148 -1 0
363 148 -1 0
362 148 -1 0
361 148 -1 0
371 147 -1 0
370 147 -1 0
369 147 -1 0
368 147 -1 0
367 147 -1 0
366 147 -1 0
365 147 -1 0
364 147 -1 0
363 147 -1 0
362 147 -1 0
371 146 -1 0
370 146 -1 0
369 146 -1 0
368 146 -1 0
367 146 -1 0
366 146 -1 0
365 146 -1 0
364 146 -1 0
363 146 -1 0
362 146 -1 0
372 145 -1 0
371 145 -1 0
370 145 -1 0
369 145 -1 0
368 145 -1 0
367 145 -1 0
366 145 -1 0
365 145 -1 0
364 145 -1 0
363 145 -1 0
