2406 408 341
210 234 -1 0
207 234 -1 0
213 233 -1 0
212 233 -1 0
211 233 -1 0
210 233 -1 0
209 233 -1 0
208 233 -1 0
207 233 -1 0
206 233 -1 0
205 233 -1 0
204 233 -1 0
203 233 -1 0
214 232 -1 0
213 232 -1 0
212 232 -1 0
211 232 -1 0
210 232 -1 0
209 232 -1 0
208 232 -1 0
207 232 -1 0
206 232 -1 0
205 232 -1 0
204 232 -1 0
203 232 -1 0
202 232 -1 0
201 232 -1 0
200 232 -1 0
214 231 -1 0
213 231 -1 0
212 231 -1 0
211 231 -1 0
210 231 -1 0
209 231 -1 0
208 231 -1 0
207 231 -1 0
206 231 -1 0
205 231 -1 0
204 231 -1 0
203 231 -1 0
202 231 -1 0
201 231 -1 0
200 231 -1 0
199 231 -1 0
214 230 -1 0
213 230 -1 0
212 230 -1 0
211 230 -1 0
210 230 -1 0
209 230 -1 0
208 230 -1 0
207 230 -1 0
206 230 -1 0
205 230 -1 0
204 230 -1 0
203 230 -1 0
202 230 -1 0
201 230 -1 0
200 230 -1 0
199 230 -1 0
198 230 -1 0
197 230 -1 0
215 229 -1 0
214 229 -1 0
213 229 -1 0
212 229 -1 0
211 229 -1 0
210 229 -1 0
209 229 -1 0
208 229 -1 0
207 229 -1 0
206 229 -1 0
205 229 -1 0
204 229 -1 0
203 229 -1 0
202 229 -1 0
201 229 -1 0
200 229 -1 0
199 229 -1 0
198 229 -1 0
197 229 -1 0
196 229 -1 0
214 228 -1 0
213 228 -1 0
212 228 -1 0
211 228 -1 0
210 228 -1 0
209 228 -1 0
208 228 -1 0
207 228 -1 0
206 228 -1 0
205 228 -1 0
204 228 -1 0
203 228 -1 0
202 228 -1 0
201 228 -1 0
200 228 -1 0
199 228 -1 0
198 228 -1 0
197 228 -1 0
196 228 -1 0
214 227 -1 0
213 227 -1 0
212 227 -1 0
211 227 -1 0
210 227 -1 0
209 227 -1 0
208 227 -1 0
207 227 -1 0
206 227 -1 0
205 227 -1 0
204 227 -1 0
203 227 -1 0
202 227 -1 0
201 227 -1 0
200 227 -1 0
199 227 -1 0
198 227 -1 0
197 227 -1 0
196 227 -1 0
195 227 -1 0
214 226 -1 0
213 226 -1 0
212 226 -1 0
211 226 -1 0
210 226 -1 0
209 226 -1 0
208 226 -1 0
207 226 -1 0
206 226 -1 0
205 226 -1 0
204 226 -1 0
203 226 -1 0
202 226 -1 0
201 226 -1 0
200 226 -1 0
199 226 -1 0
198 226 -1 0
197 226 -1 0
196 226 -1 0
195 226 -1 0
194 226 -1 0
213 225 -1 0
212 225 -1 0
211 225 -1 0
210 225 -1 0
209 225 -1 0
208 225 -1 0
207 225 -1 0
206 225 -1 0
205 225 -1 0
204 225 -1 0
203 225 -1 0
202 225 -1 0
201 225 -1 0
200 225 -1 0
199 225 -1 0
198 225 -1 0
197 225 -1 0
196 225 -1 0
195 225 -1 0
194 225 -1 0
193 225 -1 0
210 224 -1 0
209 224 -1 0
208 224 -1 0
207 224 -1 0
206 224 -1 0
205 224 -1 0
204 224 -1 0
203 224 -1 0
202 224 -1 0
201 224 -1 0
200 224 -1 0
199 224 -1 0
198 224 -1 0
197 224 -1 0
196 224 -1 0
195 224 -1 0
194 224 -1 0
193 224 -1 0
192 224 -1 0
206 223 -1 0
205 223 -1 0
204 223 -1 0
203 223 -1 0
202 223 -1 0
201 223 -1 0
200 223 -1 0
199 223 -1 0
198 223 -1 0
197 223 -1 0
196 223 -1 0
195 223 -1 0
194 223 -1 0
