2827 408 341
241 208 -1 0
244 207 -1 0
243 207 -1 0
242 207 -1 0
241 207 -1 0
240 207 -1 0
239 207 -1 0
238 207 -1 0
245 206 -1 0
244 206 -1 0
243 206 -1 0
242 206 -1 0
241 206 -1 0
240 206 -1 0
239 206 -1 0
238 206 -1 0
237 206 -1 0
245 205 -1 0
244 205 -1 0
243 205 -1 0
242 205 -1 0
241 205 -1 0
240 205 -1 0
239 205 -1 0
238 205 -1 0
237 205 -1 0
236 205 -1 0
245 204 -1 0
244 204 -1 0
243 204 -1 0
242 204 -1 0
241 204 -1 0
240 204 -1 0
239 204 -1 0
238 204 -1 0
237 204 -1 0
236 204 -1 0
235 204 -1 0
246 203 -1 0
245 203 -1 0
244 203 -1 0
243 203 -1 0
242 203 -1 0
241 203 -1 0
240 203 -1 0
239 203 -1 0
238 203 -1 0
237 203 -1 0
236 203 -1 0
235 203 -1 0
245 202 -1 0
244 202 -1 0
243 202 -1 0
242 202 -1 0
241 202 -1 0
240 202 -1 0
239 202 -1 0
238 202 -1 0
237 202 -1 0
236 202 -1 0
235 202 -1 0
245 201 -1 0
244 201 -1 0
243 201 -1 0
242 201 -1 0
241 201 -1 0
240 201 -1 0
239 201 -1 0
238 201 -1 0
237 201 -1 0
236 201 -1 0
235 201 -1 0
234 201 -1 0
245 200 -1 0
244 200 -1 0
243 200 -1 0
242 200 -1 0
241 200 -1 0
240 200 -1 0
239 200 -1 0
238 200 -1 0
237 200 -1 0
236 200 -1 0
235 200 -1 0
234 200 -1 0
233 200 -1 0
244 199 -1 0
243 199 -1 0
242 199 -1 0
241 199 -1 0
240 199 -1 0
239 199 -1 0
238 199 -1 0
237 199 -1 0
236 199 -1 0
235 199 -1 0
234 199 -1 0
233 199 -1 0
243 198 -1 0
242 198 -1 0
241 198 -1 0
240 198 -1 0
239 198 -1 0
238 198 -1 0
237 198 -1 0
236 198 -1 0
235 198 -1 0
234 198 -1 0
233 198 -1 0
243 197 -1 0
242 197 -1 0
241 197 -1 0
240 197 -1 0
239 197 -1 0
238 197 -1 0
237 197 -1 0
236 197 -1 0
235 197 -1 0
234 197 -1 0
233 197 -1 0
232 197 -1 0
242 196 -1 0
241 196 -1 0
240 196 -1 0
239 196 -1 0
238 196 -1 0
237 196 -1 0
236 196 -1 0
235 196 -1 0
234 196 -1 0
233 196 -1 0
232 196 -1 0
242 195 -1 0
241 195 -1 0
240 195 -1 0
239 195 -1 0
238 195 -1 0
237 195 -1 0
236 195 -1 0
235 195 -1 0
234 195 -1 0
233 195 -1 0
232 195 -1 0
241 194 -1 0
240 194 -1 0
239 194 -1 0
238 194 -1 0
237 194 -1 0
236 194 -1 0
235 194 -1 0
234 194 -1 0
233 194 -1 0
232 194 -1 0
231 194 -1 0
241 193 -1 0
240 193 -1 0
239 193 -1 0
238 193 -1 0
237 193 -1 0
236 193 -1 0
235 193 -1 0
234 193 -1 0
233 193 -1 0
232 193 -1 0
231 193 -1 0
241 192 -1 0
240 192 -1 0
239 192 -1 0
238 192 -1 0
237 192 -1 0
236 192 -1 0
235 192 -1 0
234 192 -1 0
233 192 -1 0
232 192 -1 0
231 192 -1 0
230 192 -1 0
241 191 -1 0
240 191 -1 0
239 191 -1 0
238 191 -1 0
237 191 -1 0
236 191 -1 0
235 191 -1 0
234 191 -1 0
