2511 408 341
221 237 -1 0
216 237 -1 0
224 236 -1 0
223 236 -1 0
222 236 -1 0
221 236 -1 0
220 236 -1 0
219 236 -1 0
218 236 -1 0
217 236 -1 0
216 236 -1 0
215 236 -1 0
214 236 -1 0
213 236 -1 0
225 235 -1 0
224 235 -1 0
223 235 -1 0
222 235 -1 0
221 235 -1 0
220 235 -1 0
219 235 -1 0
218 235 -1 0
217 235 -1 0
216 235 -1 0
215 235 -1 0
214 235 -1 0
213 235 -1 0
212 235 -1 0
211 235 -1 0
225 234 -1 0
224 234 -1 0
223 234 -1 0
222 234 -1 0
221 234 -1 0
220 234 -1 0
219 234 -1 0
218 234 -1 0
217 234 -1 0
216 234 -1 0
215 234 -1 0
214 234 -1 0
213 234 -1 0
212 234 -1 0
211 234 -1 0
210 234 -1 0
209 234 -1 0
225 233 -1 0
224 233 -1 0
223 233 -1 0
222 233 -1 0
221 233 -1 0
220 233 -1 0
219 233 -1 0
218 233 -1 0
217 233 -1 0
216 233 -1 0
215 233 -1 0
214 233 -1 0
213 233 -1 0
212 233 -1 0
211 233 -1 0
210 233 -1 0
209 233 -1 0
208 233 -1 0
206 233 -1 0
226 232 -1 0
225 232 -1 0
224 232 -1 0
223 232 -1 0
222 232 -1 0
221 232 -1 0
220 232 -1 0
219 232 -1 0
218 232 -1 0
217 232 -1 0
216 232 -1 0
215 232 -1 0
214 232 -1 0
213 232 -1 0
212 232 -1 0
211 232 -1 0
210 232 -1 0
209 232 -1 0
208 232 -1 0
207 232 -1 0
206 232 -1 0
205 232 -1 0
204 232 -1 0
203 232 -1 0
225 231 -1 0
224 231 -1 0
223 231 -1 0
222 231 -1 0
221 231 -1 0
220 231 -1 0
219 231 -1 0
218 231 -1 0
217 231 -1 0
216 231 -1 0
215 231 -1 0
214 231 -1 0
213 231 -1 0
212 231 -1 0
211 231 -1 0
210 231 -1 0
209 231 -1 0
208 231 -1 0
207 231 -1 0
206 231 -1 0
205 231 -1 0
204 231 -1 0
203 231 -1 0
202 231 -1 0
225 230 -1 0
224 230 -1 0
223 230 -1 0
222 230 -1 0
221 230 -1 0
220 230 -1 0
219 230 -1 0
218 230 -1 0
217 230 -1 0
216 230 -1 0
215 230 -1 0
214 230 -1 0
213 230 -1 0
212 230 -1 0
211 230 -1 0
210 230 -1 0
209 230 -1 0
208 230 -1 0
207 230 -1 0
206 230 -1 0
205 230 -1 0
204 230 -1 0
203 230 -1 0
202 230 -1 0
201 230 -1 0
200 230 -1 0
199 230 -1 0
225 229 -1 0
224 229 -1 0
223 229 -1 0
222 229 -1 0
221 229 -1 0
220 229 -1 0
219 229 -1 0
218 229 -1 0
217 229 -1 0
216 229 -1 0
215 229 -1 0
214 229 -1 0
213 229 -1 0
212 229 -1 0
211 229 -1 0
210 229 -1 0
209 229 -1 0
208 229 -1 0
207 229 -1 0
206 229 -1 0
205 229 -1 0
204 229 -1 0
203 229 -1 0
202 229 -1 0
201 229 -1 0
200 229 -1 0
199 229 -1 0
198 229 -1 0
197 229 -1 0
196 229 -1 0
224 228 -1 0
223 228 -1 0
222 228 -1 0
221 228 -1 0
220 228 -1 0
219 228 -1 0
218 228 -1 0
217 228 -1 0
216 228 -1 0
215 228 -1 0
214 228 -1 0
213 228 -1 0
212 228 -1 0
211 228 -1 0
210 228 -1 0
209 228 -1 0
208 228 -1 0
207 228 -1 0
206 228 -1 0
205 228 -1 0
204 228 -1 0
203 228 -1 0
202 228 -1 0
201 228 -1 0
200 228 -1 0
199 228 -1 0
198 228 -1 0
197 228 -1 0
196 228 -1 0
195 228 -1 0
221 227 -1 0
217 227 -1 0
216 227 -1 0
215 227 -1 0
214 227 -1 0
213 227 -1 0
212 227 -1 0
211 227 -1 0
210 227 -1 0
209 227 -1 0
208 227 -1 0
207 227 -1 0
206 227 -1 0
205 227 -1 0
204 227 -1 0
203 227 -1 0
202 227 -1 0
201 227 -1 0
200 227 -1 0
199 227 -1 0
198 227 -1 0
197 227 -1 0
196 227 -1 0
195 227 -1 0
194 227 -1 0
216 226 -1 0
215 226 -1 0
214 226 -1 0
213 226 -1 0
212 226 -1 0
211 226 -1 0
210 226 -1 0
209 226 -1 0
208 226 -1 0
207 226 -1 0
206 226 -1 0
205 226 -1 0
204 226 -1 0
203 226 -1 0
202 226 -1 0
201 226 -1 0
200 226 -1 0
199 226 -1 0
198 226 -1 0
197 226 -1 0
196 226 -1 0
195 226 -1 0
194 226 -1 0
193 226 -1 0
215 225 -1 0
214 225 -1 0
213 225 -1 0
212 225 -1 0
211 225 -1 0
210 225 -1 0
209 225 -1 0
208 225 -1 0
207 225 -1 0
206 225 -1 0
205 225 -1 0
204 225 -1 0
203 225 -1 0
202 225 -1 0
201 225 -1 0
200 225 -1 0
199 225 -1 0
198 225 -1 0
197 225 -1 0
196 225 -1 0
195 225 -1 0
194 225 -1 0
193 225 -1 0
192 225 -1 0
191 225 -1 0
190 225 -1 0
213 224 -1 0
212 224 -1 0
211 224 -1 0
210 224 -1 0
209 224 -1 0
208 224 -1 0
207 224 -1 0
206 224 -1 0
205 224 -1 0
204 224 -1 0
203 224 -1 0
202 224 -1 0
201 224 -1 0
200 224 -1 0
199 224 -1 0
198 224 -1 0
197 224 -1 0
196 224 -1 0
195 224 -1 0
194 224 -1 0
193 224 -1 0
192 224 -1 0
191 224 -1 0
190 224 -1 0
189 224 -1 0
210 223 -1 0
209 223 -1 0
208 223 -1 0
207 223 -1 0
206 223 -1 0
205 223 -1 0
204 223 -1 0
203 223 -1 0
202 223 -1 0
201 223 -1 0
200 223 -1 0
199 223 -1 0
198 223 -1 0
197 223 -1 0
196 223 -1 0
195 223 -1 0
194 223 -1 0
193 223 -1 0
192 223 -1 0
191 223 -1 0
190 223 -1 0
189 223 -1 0
188 223 -1 0
207 222 -1 0
206 222 -1 0
205 222 -1 0
204 222 -1 0
203 222 -1 0
202 222 -1 0
201 222 -1 0
200 222 -1 0
199 222 -1 0
198 222 -1 0
197 222 -1 0
196 222 -1 0
195 222 -1 0
194 222 -1 0
193 222 -1 0
192 222 -1 0
191 222 -1 0
190 222 -1 0
189 222 -1 0
188 222 -1 0
187 222 -1 0
186 222 -1 0
204 221 -1 0
203 221 -1 0
202 221 -1 0
201 221 -1 0
200 221 -1 0
199 221 -1 0
198 221 -1 0
197 221 -1 0
196 221 -1 0
195 221 -1 0
194 221 -1 0
193 221 -1 0
192 221 -1 0
191 221 -1 0
190 221 -1 0
189 221 -1 0
188 221 -1 0
187 221 -1 0
186 221 -1 0
185 221 -1 0
184 221 -1 0
183 221 -1 0
201 220 -1 0
200 220 -1 0
199 220 -1 0
198 220 -1 0
197 220 -1 0
196 220 -1 0
195 220 -1 0
194 220 -1 0
193 220 -1 0
192 220 -1 0
191 220 -1 0
190 220 -1 0
189 220 -1 0
188 220 -1 0
187 220 -1 0
186 220 -1 0
185 220 -1 0
184 220 -1 0
183 220 -1 0
182 220 -1 0
181 220 -1 0
180 220 -1 0
200 219 -1 0
199 219 -1 0
198 219 -1 0
197 219 -1 0
196 219 -1 0
195 219 -1 0
194 219 -1 0
193 219 -1 0
192 219 -1 0
191 219 -1 0
190 219 -1 0
189 219 -1 0
