2515 408 341
127 251 -1 0
130 250 -1 0
129 250 -1 0
128 250 -1 0
127 250 -1 0
126 250 -1 0
125 250 -1 0
124 250 -1 0
131 249 -1 0
130 249 -1 0
129 249 -1 0
128 249 -1 0
127 249 -1 0
126 249 -1 0
125 249 -1 0
124 249 -1 0
123 249 -1 0
122 249 -1 0
121 249 -1 0
131 248 -1 0
130 248 -1 0
129 248 -1 0
128 248 -1 0
127 248 -1 0
126 248 -1 0
125 248 -1 0
124 248 -1 0
123 248 -1 0
122 248 -1 0
121 248 -1 0
120 248 -1 0
119 248 -1 0
118 248 -1 0
131 247 -1 0
130 247 -1 0
129 247 -1 0
128 247 -1 0
127 247 -1 0
126 247 -1 0
125 247 -1 0
124 247 -1 0
123 247 -1 0
122 247 -1 0
121 247 -1 0
120 247 -1 0
119 247 -1 0
118 247 -1 0
117 247 -1 0
132 246 -1 0
131 246 -1 0
130 246 -1 0
129 246 -1 0
128 246 -1 0
127 246 -1 0
126 246 -1 0
125 246 -1 0
124 246 -1 0
123 246 -1 0
122 246 -1 0
121 246 -1 0
120 246 -1 0
119 246 -1 0
118 246 -1 0
117 246 -1 0
116 246 -1 0
115 246 -1 0
114 246 -1 0
131 245 -1 0
130 245 -1 0
129 245 -1 0
128 245 -1 0
127 245 -1 0
126 245 -1 0
125 245 -1 0
124 245 -1 0
123 245 -1 0
122 245 -1 0
121 245 -1 0
120 245 -1 0
119 245 -1 0
118 245 -1 0
117 245 -1 0
116 245 -1 0
115 245 -1 0
114 245 -1 0
113 245 -1 0
112 245 -1 0
131 244 -1 0
130 244 -1 0
129 244 -1 0
128 244 -1 0
127 244 -1 0
126 244 -1 0
125 244 -1 0
124 244 -1 0
123 244 -1 0
122 244 -1 0
121 244 -1 0
120 244 -1 0
119 244 -1 0
118 244 -1 0
117 244 -1 0
116 244 -1 0
115 244 -1 0
114 244 -1 0
113 244 -1 0
112 244 -1 0
111 244 -1 0
110 244 -1 0
131 243 -1 0
130 243 -1 0
129 243 -1 0
128 243 -1 0
127 243 -1 0
126 243 -1 0
125 243 -1 0
124 243 -1 0
123 243 -1 0
122 243 -1 0
121 243 -1 0
120 243 -1 0
119 243 -1 0
118 243 -1 0
117 243 -1 0
116 243 -1 0
115 243 -1 0
114 243 -1 0
113 243 -1 0
112 243 -1 0
111 243 -1 0
110 243 -1 0
109 243 -1 0
130 242 -1 0
129 242 -1 0
128 242 -1 0
127 242 -1 0
126 242 -1 0
125 242 -1 0
124 242 -1 0
123 242 -1 0
122 242 -1 0
121 242 -1 0
120 242 -1 0
119 242 -1 0
118 242 -1 0
117 242 -1 0
116 242 -1 0
115 242 -1 0
114 242 -1 0
113 242 -1 0
112 242 -1 0
111 242 -1 0
110 242 -1 0
109 242 -1 0
108 242 -1 0
107 242 -1 0
106 242 -1 0
128 241 -1 0
127 241 -1 0
126 241 -1 0
125 241 -1 0
124 241 -1 0
123 241 -1 0
122 241 -1 0
121 241 -1 0
120 241 -1 0
119 241 -1 0
118 241 -1 0
117 241 -1 0
116 241 -1 0
115 241 -1 0
114 241 -1 0
113 241 -1 0
112 241 -1 0
111 241 -1 0
110 241 -1 0
109 241 -1 0
108 241 -1 0
107 241 -1 0
106 241 -1 0
105 241 -1 0
127 240 -1 0
126 240 -1 0
125 240 -1 0
124 240 -1 0
123 240 -1 0
122 240 -1 0
121 240 -1 0
120 240 -1 0
119 240 -1 0
118 240 -1 0
117 240 -1 0
116 240 -1 0
115 240 -1 0
114 240 -1 0
113 240 -1 0
112 240 -1 0
111 240 -1 0
110 240 -1 0
109 240 -1 0
108 240 -1 0
107 240 -1 0
106 240 -1 0
105 240 -1 0
124 239 -1 0
123 239 -1 0
122 239 -1 0
121 239 -1 0
120 239 -1 0
119 239 -1 0
118 239 -1 0
117 239 -1 0
116 239 -1 0
115 239 -1 0
114 239 -1 0
113 239 -1 0
112 239 -1 0
111 239 -1 0
110 239 -1 0
109 239 -1 0
108 239 -1 0
107 239 -1 0
106 239 -1 0
105 239 -1 0
104 239 -1 0
103 239 -1 0
120 238 -1 0
119 238 -1 0
118 238 -1 0
117 238 -1 0
116 238 -1 0
115 238 -1 0
114 238 -1 0
113 238 -1 0
112 238 -1 0
111 238 -1 0
110 238 -1 0
109 238 -1 0
108 238 -1 0
107 238 -1 0
106 238 -1 0
105 238 -1 0
104 238 -1 0
103 238 -1 0
102 238 -1 0
119 237 -1 0
118 237 -1 0
117 237 -1 0
116 237 -1 0
115 237 -1 0
114 237 -1 0
113 237 -1 0
112 237 -1 0
111 237 -1 0
110 237 -1 0
109 237 -1 0
108 237 -1 0
107 237 -1 0
106 237 -1 0
105 237 -1 0
104 237 -1 0
103 237 -1 0
102 237 -1 0
116 236 -1 0
115 236 -1 0
114 236 -1 0
113 236 -1 0
112 236 -1 0
111 236 -1 0
110 236 -1 0
109 236 -1 0
108 236 -1 0
107 236 -1 0
106 236 -1 0
105 236 -1 0
104 236 -1 0
103 236 -1 0
102 236 -1 0
101 236 -1 0
100 236 -1 0
113 235 -1 0
112 235 -1 0
111 235 -1 0
110 235 -1 0
109 235 -1 0
108 235 -1 0
107 235 -1 0
106 235 -1 0
105 235 -1 0
104 235 -1 0
103 235 -1 0
102 235 -1 0
101 235 -1 0
100 235 -1 0
99 235 -1 0
112 234 -1 0
111 234 -1 0
110 234 -1 0
109 234 -1 0
108 234 -1 0
107 234 -1 0
106 234 -1 0
105 234 -1 0
104 234 -1 0
103 234 -1 0
102 234 -1 0
101 234 -1 0
100 234 -1 0
99 234 -1 0
98 234 -1 0
110 233 -1 0
109 233 -1 0
108 233 -1 0
107 233 -1 0
106 233 -1 0
105 233 -1 0
104 233 -1 0
103 233 -1 0
102 233 -1 0
101 233 -1 0
100 233 -1 0
99 233 -1 0
98 233 -1 0
97 233 -1 0
110 232 -1 0
109 232 -1 0
108 232 -1 0
107 232 -1 0
106 232 -1 0
105 232 -1 0
104 232 -1 0
103 232 -1 0
102 232 -1 0
101 232 -1 0
100 232 -1 0
99 232 -1 0
98 232 -1 0
97 232 -1 0
109 231 -1 0
108 231 -1 0
107 231 -1 0
106 231 -1 0
105 231 -1 0
104 231 -1 0
103 231 -1 0
102 231 -1 0
101 231 -1 0
100 231 -1 0
99 231 -1 0
98 231 -1 0
97 231 -1 0
96 231 -1 0
95 231 -1 0
107 230 -1 0
106 230 -1 0
105 230 -1 0
104 230 -1 0
103 230 -1 0
102 230 -1 0
101 230 -1 0
100 230 -1 0
99 230 -1 0
98 230 -1 0
97 230 -1 0
96 230 -1 0
95 230 -1 0
94 230 -1 0
107 229 -1 0
106 229 -1 0
105 229 -1 0
104 229 -1 0
103 229 -1 0
102 229 -1 0
101 229 -1 0
100 229 -1 0
99 229 -1 0
98 229 -1 0
97 229 -1 0
96 229 -1 0
95 229 -1 0
94 229 -1 0
93 229 -1 0
92 229 -1 0
106 228 -1 0
105 228 -1 0
104 228 -1 0
103 228 -1 0
102 228 -1 0
101 228 -1 0
100 228 -1 0
99 228 -1 0
98 228 -1 0
97 228 -1 0
96 228 -1 0
95 228 -1 0
94 228 -1 0
93 228 -1 0
92 228 -1 0
91 228 -1 0
105 227 -1 0
104 227 -1 0
103 227 -1 0
102 227 -1 0
101 227 -1 0
100 227 -1 0
99 227 -1 0
98 227 -1 0
97 227 -1 0
96 227 -1 0
95 227 -1 0
94 227 -1 0
93 227 -1 0
92 227 -1 0
91 227 -1 0
104 226 -1 0
103 226 -1 0
102 226 -1 0
101 226 -1 0
100 226 -1 0
99 226 -1 0
98 226 -1 0
97 226 -1 0
96 226 -1 0
95 226 -1 0
94 226 -1 0
93 226 -1 0
92 226 -1 0
91 226 -1 0
90 226 -1 0
89 226 -1 0
102 225 -1 0
101 225 -1 0
100 225 -1 0
99 225 -1 0
98 225 -1 0
97 225 -1 0
96 225 -1 0
95 225 -1 0
94 225 -1 0
93 225 -1 0
92 225 -1 0
91 225 -1 0
90 225 -1 0
89 225 -1 0
88 225 -1 0
87 225 -1 0
86 225 -1 0
102 224 -1 0
101 224 -1 0
100 224 -1 0
99 224 -1 0
98 224 -1 0
97 224 -1 0
96 224 -1 0
95 224 -1 0
94 224 -1 0
93 224 -1 0
92 224 -1 0
91 224 -1 0
90 224 -1 0
89 224 -1 0
88 224 -1 0
87 224 -1 0
86 224 -1 0
85 224 -1 0
101 223 -1 0
100 223 -1 0
99 223 -1 0
98 223 -1 0
97 223 -1 0
96 223 -1 0
95 223 -1 0
94 223 -1 0
93 223 -1 0
92 223 -1 0
91 223 -1 0
90 223 -1 0
89 223 -1 0
88 223 -1 0
87 223 -1 0
86 223 -1 0
85 223 -1 0
84 223 -1 0
83 223 -1 0
82 223 -1 0
99 222 -1 0
98 222 -1 0
97 222 -1 0
96 222 -1 0
95 222 -1 0
94 222 -1 0
93 222 -1 0
92 222 -1 0
91 222 -1 0
90 222 -1 0
89 222 -1 0
88 222 -1 0
87 222 -1 0
86 222 -1 0
85 222 -1 0
84 222 -1 0
83 222 -1 0
82 222 -1 0
81 222 -1 0
98 221 -1 0
97 221 -1 0
96 221 -1 0
95 221 -1 0
94 221 -1 0
93 221 -1 0
92 221 -1 0
91 221 -1 0
90 221 -1 0
89 221 -1 0
88 221 -1 0
87 221 -1 0
86 221 -1 0
85 221 -1 0
84 221 -1 0
83 221 -1 0
82 221 -1 0
81 221 -1 0
96 220 -1 0
95 220 -1 0
94 220 -1 0
93 220 -1 0
92 220 -1 0
91 220 -1 0
90 220 -1 0
89 220 -1 0
88 220 -1 0
87 220 -1 0
86 220 -1 0
85 220 -1 0
84 220 -1 0
83 220 -1 0
82 220 -1 0
81 220 -1 0
96 219 -1 0
95 219 -1 0
94 219 -1 0
93 219 -1 0
92 219 -1 0
91 219 -1 0
90 219 -1 0
89 219 -1 0
88 219 -1 0
87 219 -1 0
86 219 -1 0
85 219 -1 0
84 219 -1 0
83 219 -1 0
82 219 -1 0
81 219 -1 0
80 219 -1 0
95 218 -1 0
94 218 -1 0
93 218 -1 0
92 218 -1 0
91 218 -1 0
90 218 -1 0
89 218 -1 0
88 218 -1 0
87 218 -1 0
86 218 -1 0
85 218 -1 0
84 218 -1 0
83 218 -1 0
82 218 -1 0
81 218 -1 0
92 217 -1 0
91 217 -1 0
90 217 -1 0
89 217 -1 0
88 217 -1 0
87 217 -1 0
86 217 -1 0
85 217 -1 0
84 217 -1 0
83 217 -1 0
82 217 -1 0
81 217 -1 0
90 216 -1 0
89 216 -1 0
88 216 -1 0
87 216 -1 0
86 216 -1 0
85 216 -1 0
84 216 -1 0
83 216 -1 0
82 216 -1 0
81 216 -1 0
89 215 -1 0
88 215 -1 0
87 215 -1 0
86 215 -1 0
85 215 -1 0
84 215 -1 0
83 215 -1 0
82 215 -1 0
86 214 -1 0
85 214 -1 0
106 152 -1 1
105 152 -1 1
109 151 -1 1
108 151 -1 1
107 151 -1 1
106 151 -1 1
105 151 -1 1
104 151 -1 1
103 151 -1 1
102 151 -1 1
110 150 -1 1
109 150 -1 1
108 150 -1 1
107 150 -1 1
106 150 -1 1
105 150 -1 1
104 150 -1 1
103 150 -1 1
102 150 -1 1
101 150 -1 1
100 150 -1 1
110 149 -1 1
109 149 -1 1
108 149 -1 1
107 149 -1 1
106 149 -1 1
105 149 -1 1
104 149 -1 1
103 149 -1 1
102 149 -1 1
101 149 -1 1
100 149 -1 1
99 149 -1 1
98 149 -1 1
110 148 -1 1
109 148 -1 1
108 148 -1 1
107 148 -1 1
106 148 -1 1
105 148 -1 1
104 148 -1 1
103 148 -1 1
102 148 -1 1
101 148 -1 1
100 148 -1 1
99 148 -1 1
98 148 -1 1
97 148 -1 1
96 148 -1 1
95 148 -1 1
111 147 -1 1
110 147 -1 1
109 147 -1 1
108 147 -1 1
107 147 -1 1
106 147 -1 1
105 147 -1 1
104 147 -1 1
103 147 -1 1
102 147 -1 1
101 147 -1 1
100 147 -1 1
99 147 -1 1
98 147 -1 1
97 147 -1 1
96 147 -1 1
95 147 -1 1
94 147 -1 1
110 146 -1 1
109 146 -1 1
108 146 -1 1
107 146 -1 1
106 146 -1 1
105 146 -1 1
104 146 -1 1
103 146 -1 1
102 146 -1 1
101 146 -1 1
100 146 -1 1
99 146 -1 1
98 146 -1 1
97 146 -1 1
96 146 -1 1
95 146 -1 1
94 146 -1 1
93 146 -1 1
92 146 -1 1
110 145 -1 1
109 145 -1 1
108 145 -1 1
107 145 -1 1
106 145 -1 1
105 145 -1 1
104 145 -1 1
103 145 -1 1
102 145 -1 1
101 145 -1 1
100 145 -1 1
99 145 -1 1
98 145 -1 1
97 145 -1 1
96 145 -1 1
95 145 -1 1
94 145 -1 1
93 145 -1 1
92 145 -1 1
91 145 -1 1
110 144 -1 1
109 144 -1 1
108 144 -1 1
107 144 -1 1
106 144 -1 1
105 144 -1 1
104 144 -1 1
103 144 -1 1
102 144 -1 1
101 144 -1 1
100 144 -1 1
99 144 -1 1
98 144 -1 1
97 144 -1 1
96 144 -1 1
95 144 -1 1
94 144 -1 1
93 144 -1 1
92 144 -1 1
91 144 -1 1
90 144 -1 1
109 143 -1 1
108 143 -1 1
107 143 -1 1
106 143 -1 1
105 143 -1 1
104 143 -1 1
103 143 -1 1
102 143 -1 1
101 143 -1 1
100 143 -1 1
99 143 -1 1
98 143 -1 1
97 143 -1 1
96 143 -1 1
95 143 -1 1
94 143 -1 1
93 143 -1 1
92 143 -1 1
91 143 -1 1
90 143 -1 1
89 143 -1 1
107 142 -1 1
106 142 -1 1
105 142 -1 1
104 142 -1 1
103 142 -1 1
102 142 -1 1
101 142 -1 1
100 142 -1 1
99 142 -1 1
98 142 -1 1
97 142 -1 1
96 142 -1 1
95 142 -1 1
94 142 -1 1
93 142 -1 1
92 142 -1 1
91 142 -1 1
90 142 -1 1
89 142 -1 1
88 142 -1 1
104 141 -1 1
103 141 -1 1
102 141 -1 1
101 141 -1 1
100 141 -1 1
99 141 -1 1
98 141 -1 1
97 141 -1 1
96 141 -1 1
95 141 -1 1
94 141 -1 1
93 141 -1 1
92 141 -1 1
91 141 -1 1
90 141 -1 1
89 141 -1 1
88 141 -1 1
87 141 -1 1
86 141 -1 1
102 140 -1 1
101 140 -1 1
100 140 -1 1
99 140 -1 1
98 140 -1 1
97 140 -1 1
96 140 -1 1
95 140 -1 1
94 140 -1 1
93 140 -1 1
92 140 -1 1
91 140 -1 1
90 140 -1 1
89 140 -1 1
88 140 -1 1
87 140 -1 1
86 140 -1 1
85 140 -1 1
100 139 -1 1
99 139 -1 1
98 139 -1 1
97 139 -1 1
96 139 -1 1
95 139 -1 1
94 139 -1 1
93 139 -1 1
92 139 -1 1
91 139 -1 1
90 139 -1 1
89 139 -1 1
88 139 -1 1
87 139 -1 1
86 139 -1 1
85 139 -1 1
99 138 -1 1
98 138 -1 1
97 138 -1 1
96 138 -1 1
95 138 -1 1
94 138 -1 1
93 138 -1 1
92 138 -1 1
91 138 -1 1
90 138 -1 1
89 138 -1 1
88 138 -1 1
87 138 -1 1
86 138 -1 1
85 138 -1 1
98 137 -1 1
97 137 -1 1
96 137 -1 1
95 137 -1 1
94 137 -1 1
93 137 -1 1
92 137 -1 1
91 137 -1 1
90 137 -1 1
89 137 -1 1
88 137 -1 1
87 137 -1 1
86 137 -1 1
85 137 -1 1
84 137 -1 1
83 137 -1 1
82 137 -1 1
97 136 -1 1
96 136 -1 1
95 136 -1 1
94 136 -1 1
93 136 -1 1
92 136 -1 1
91 136 -1 1
90 136 -1 1
89 136 -1 1
88 136 -1 1
87 136 -1 1
86 136 -1 1
85 136 -1 1
84 136 -1 1
83 136 -1 1
82 136 -1 1
81 136 -1 1
80 136 -1 1
