2763 408 341
350 287 -1 0
349 287 -1 0
347 287 -1 0
353 286 -1 0
352 286 -1 0
351 286 -1 0
350 286 -1 0
349 286 -1 0
348 286 -1 0
347 286 -1 0
346 286 -1 0
345 286 -1 0
344 286 -1 0
354 285 -1 0
353 285 -1 0
352 285 -1 0
351 285 -1 0
350 285 -1 0
349 285 -1 0
348 285 -1 0
347 285 -1 0
346 285 -1 0
345 285 -1 0
344 285 -1 0
343 285 -1 0
354 284 -1 0
353 284 -1 0
352 284 -1 0
351 284 -1 0
350 284 -1 0
349 284 -1 0
348 284 -1 0
347 284 -1 0
346 284 -1 0
345 284 -1 0
344 284 -1 0
343 284 -1 0
355 283 -1 0
354 283 -1 0
353 283 -1 0
352 283 -1 0
351 283 -1 0
350 283 -1 0
349 283 -1 0
348 283 -1 0
347 283 -1 0
346 283 -1 0
345 283 -1 0
344 283 -1 0
343 283 -1 0
356 282 -1 0
355 282 -1 0
354 282 -1 0
353 282 -1 0
352 282 -1 0
351 282 -1 0
350 282 -1 0
349 282 -1 0
348 282 -1 0
347 282 -1 0
346 282 -1 0
345 282 -1 0
344 282 -1 0
343 282 -1 0
342 282 -1 0
357 281 -1 0
356 281 -1 0
355 281 -1 0
354 281 -1 0
353 281 -1 0
352 281 -1 0
351 281 -1 0
350 281 -1 0
349 281 -1 0
348 281 -1 0
347 281 -1 0
346 281 -1 0
345 281 -1 0
344 281 -1 0
343 281 -1 0
357 280 -1 0
356 280 -1 0
355 280 -1 0
354 280 -1 0
353 280 -1 0
352 280 -1 0
351 280 -1 0
350 280 -1 0
349 280 -1 0
348 280 -1 0
347 280 -1 0
346 280 -1 0
345 280 -1 0
344 280 -1 0
343 280 -1 0
357 279 -1 0
356 279 -1 0
355 279 -1 0
354 279 -1 0
353 279 -1 0
352 279 -1 0
351 279 -1 0
350 279 -1 0
349 279 -1 0
348 279 -1 0
347 279 -1 0
346 279 -1 0
345 279 -1 0
344 279 -1 0
343 279 -1 0
358 278 -1 0
357 278 -1 0
356 278 -1 0
355 278 -1 0
354 278 -1 0
353 278 -1 0
352 278 -1 0
351 278 -1 0
350 278 -1 0
349 278 -1 0
348 278 -1 0
347 278 -1 0
346 278 -1 0
345 278 -1 0
344 278 -1 0
357 277 -1 0
356 277 -1 0
355 277 -1 0
354 277 -1 0
353 277 -1 0
352 277 -1 0
351 277 -1 0
350 277 -1 0
349 277 -1 0
348 277 -1 0
347 277 -1 0
358 276 -1 0
357 276 -1 0
356 276 -1 0
355 276 -1 0
354 276 -1 0
353 276 -1 0
352 276 -1 0
351 276 -1 0
350 276 -1 0
349 276 -1 0
348 276 -1 0
358 275 -1 0
357 275 -1 0
356 275 -1 0
355 275 -1 0
354 275 -1 0
353 275 -1 0
352 275 -1 0
351 275 -1 0
350 275 -1 0
349 275 -1 0
348 275 -1 0
359 274 -1 0
358 274 -1 0
357 274 -1 0
356 274 -1 0
355 274 -1 0
354 274 -1 0
353 274 -1 0
352 274 -1 0
351 274 -1 0
350 274 -1 0
349 274 -1 0
