3299 408 341
256 242 -1 0
259 241 -1 0
258 241 -1 0
257 241 -1 0
256 241 -1 0
255 241 -1 0
254 241 -1 0
253 241 -1 0
260 240 -1 0
259 240 -1 0
258 240 -1 0
257 240 -1 0
256 240 -1 0
255 240 -1 0
254 240 -1 0
253 240 -1 0
252 240 -1 0
262 239 -1 0
261 239 -1 0
260 239 -1 0
259 239 -1 0
258 239 -1 0
257 239 -1 0
256 239 -1 0
255 239 -1 0
254 239 -1 0
253 239 -1 0
252 239 -1 0
263 238 -1 0
262 238 -1 0
261 238 -1 0
260 238 -1 0
259 238 -1 0
258 238 -1 0
257 238 -1 0
256 238 -1 0
255 238 -1 0
254 238 -1 0
253 238 -1 0
252 238 -1 0
265 237 -1 0
263 237 -1 0
262 237 -1 0
261 237 -1 0
260 237 -1 0
259 237 -1 0
258 237 -1 0
257 237 -1 0
256 237 -1 0
255 237 -1 0
254 237 -1 0
253 237 -1 0
252 237 -1 0
251 237 -1 0
268 236 -1 0
267 236 -1 0
266 236 -1 0
265 236 -1 0
264 236 -1 0
263 236 -1 0
262 236 -1 0
261 236 -1 0
260 236 -1 0
259 236 -1 0
258 236 -1 0
257 236 -1 0
256 236 -1 0
255 236 -1 0
254 236 -1 0
253 236 -1 0
252 236 -1 0
269 235 -1 0
268 235 -1 0
267 235 -1 0
266 235 -1 0
265 235 -1 0
264 235 -1 0
263 235 -1 0
262 235 -1 0
261 235 -1 0
260 235 -1 0
259 235 -1 0
258 235 -1 0
257 235 -1 0
256 235 -1 0
255 235 -1 0
254 235 -1 0
253 235 -1 0
252 235 -1 0
269 234 -1 0
268 234 -1 0
267 234 -1 0
266 234 -1 0
265 234 -1 0
264 234 -1 0
263 234 -1 0
262 234 -1 0
261 234 -1 0
260 234 -1 0
259 234 -1 0
258 234 -1 0
257 234 -1 0
256 234 -1 0
255 234 -1 0
254 234 -1 0
253 234 -1 0
252 234 -1 0
271 233 -1 0
269 233 -1 0
268 233 -1 0
267 233 -1 0
266 233 -1 0
265 233 -1 0
264 233 -1 0
263 233 -1 0
262 233 -1 0
261 233 -1 0
260 233 -1 0
259 233 -1 0
258 233 -1 0
257 233 -1 0
256 233 -1 0
255 233 -1 0
254 233 -1 0
253 233 -1 0
274 232 -1 0
273 232 -1 0
272 232 -1 0
271 232 -1 0
270 232 -1 0
269 232 -1 0
268 232 -1 0
267 232 -1 0
266 232 -1 0
265 232 -1 0
264 232 -1 0
263 232 -1 0
262 232 -1 0
261 232 -1 0
260 232 -1 0
259 232 -1 0
258 232 -1 0
257 232 -1 0
256 232 -1 0
255 232 -1 0
275 231 -1 0
274 231 -1 0
273 231 -1 0
272 231 -1 0
271 231 -1 0
270 231 -1 0
269 231 -1 0
268 231 -1 0
267 231 -1 0
266 231 -1 0
265 231 -1 0
264 231 -1 0
263 231 -1 0
262 231 -1 0
261 231 -1 0
260 231 -1 0
259 231 -1 0
258 231 -1 0
257 231 -1 0
256 231 -1 0
276 230 -1 0
275 230 -1 0
274 230 -1 0
273 230 -1 0
272 230 -1 0
271 230 -1 0
270 230 -1 0
269 230 -1 0
268 230 -1 0
267 230 -1 0
266 230 -1 0
265 230 -1 0
264 230 -1 0
263 230 -1 0
262 230 -1 0
261 230 -1 0
259 230 -1 0
279 229 -1 0
278 229 -1 0
277 229 -1 0
276 229 -1 0
275 229 -1 0
274 229 -1 0
273 229 -1 0
272 229 -1 0
271 229 -1 0
270 229 -1 0
269 229 -1 0
268 229 -1 0
267 229 -1 0
266 229 -1 0
265 229 -1 0
264 229 -1 0
263 229 -1 0
262 229 -1 0
261 229 -1 0
281 228 -1 0
280 228 -1 0
279 228 -1 0
278 228 -1 0
277 228 -1 0
276 228 -1 0
275 228 -1 0
274 228 -1 0
273 228 -1 0
272 228 -1 0
271 228 -1 0
270 228 -1 0
269 228 -1 0
268 228 -1 0
267 228 -1 0
266 228 -1 0
265 228 -1 0
264 228 -1 0
263 228 -1 0
262 228 -1 0
282 227 -1 0
281 227 -1 0
280 227 -1 0
279 227 -1 0
278 227 -1 0
277 227 -1 0
276 227 -1 0
275 227 -1 0
274 227 -1 0
273 227 -1 0
272 227 -1 0
271 227 -1 0
270 227 -1 0
269 227 -1 0
268 227 -1 0
267 227 -1 0
265 227 -1 0
282 226 -1 0
281 226 -1 0
280 226 -1 0
279 226 -1 0
278 226 -1 0
277 226 -1 0
276 226 -1 0
275 226 -1 0
274 226 -1 0
273 226 -1 0
272 226 -1 0
271 226 -1 0
270 226 -1 0
269 226 -1 0
268 226 -1 0
267 226 -1 0
284 225 -1 0
283 225 -1 0
282 225 -1 0
281 225 -1 0
280 225 -1 0
279 225 -1 0
278 225 -1 0
277 225 -1 0
276 225 -1 0
275 225 -1 0
274 225 -1 0
273 225 -1 0
272 225 -1 0
271 225 -1 0
270 225 -1 0
269 225 -1 0
268 225 -1 0
267 225 -1 0
285 224 -1 0
284 224 -1 0
283 224 -1 0
282 224 -1 0
281 224 -1 0
280 224 -1 0
279 224 -1 0
278 224 -1 0
277 224 -1 0
276 224 -1 0
275 224 -1 0
274 224 -1 0
273 224 -1 0
272 224 -1 0
271 224 -1 0
270 224 -1 0
269 224 -1 0
268 224 -1 0
285 223 -1 0
284 223 -1 0
283 223 -1 0
282 223 -1 0
281 223 -1 0
280 223 -1 0
