727 408 341
196 135 -1 1
199 134 -1 1
198 134 -1 1
197 134 -1 1
196 134 -1 1
195 134 -1 1
194 134 -1 1
193 134 -1 1
200 133 -1 1
199 133 -1 1
198 133 -1 1
197 133 -1 1
196 133 -1 1
195 133 -1 1
194 133 -1 1
193 133 -1 1
192 133 -1 1
191 133 -1 1
200 132 -1 1
199 132 -1 1
198 132 -1 1
197 132 -1 1
196 132 -1 1
195 132 -1 1
194 132 -1 1
193 132 -1 1
192 132 -1 1
191 132 -1 1
190 132 -1 1
200 131 -1 1
199 131 -1 1
198 131 -1 1
197 131 -1 1
196 131 -1 1
195 131 -1 1
194 131 -1 1
193 131 -1 1
192 131 -1 1
191 131 -1 1
190 131 -1 1
201 130 -1 1
200 130 -1 1
199 130 -1 1
198 130 -1 1
197 130 -1 1
196 130 -1 1
195 130 -1 1
194 130 -1 1
193 130 -1 1
192 130 -1 1
191 130 -1 1
190 130 -1 1
200 129 -1 1
199 129 -1 1
198 129 -1 1
197 129 -1 1
196 129 -1 1
195 129 -1 1
194 129 -1 1
193 129 -1 1
192 129 -1 1
191 129 -1 1
190 129 -1 1
189 129 -1 1
200 128 -1 1
199 128 -1 1
198 128 -1 1
197 128 -1 1
196 128 -1 1
195 128 -1 1
194 128 -1 1
193 128 -1 1
192 128 -1 1
191 128 -1 1
190 128 -1 1
189 128 -1 1
200 127 -1 1
199 127 -1 1
198 127 -1 1
197 127 -1 1
196 127 -1 1
195 127 -1 1
194 127 -1 1
193 127 -1 1
192 127 -1 1
191 127 -1 1
190 127 -1 1
189 127 -1 1
188 127 -1 1
199 126 -1 1
198 126 -1 1
197 126 -1 1
196 126 -1 1
195 126 -1 1
194 126 -1 1
193 126 -1 1
192 126 -1 1
191 126 -1 1
190 126 -1 1
189 126 -1 1
188 126 -1 1
187 126 -1 1
198 125 -1 1
197 125 -1 1
196 125 -1 1
195 125 -1 1
194 125 -1 1
193 125 -1 1
192 125 -1 1
191 125 -1 1
190 125 -1 1
189 125 -1 1
188 125 -1 1
187 125 -1 1
198 124 -1 1
197 124 -1 1
196 124 -1 1
195 124 -1 1
194 124 -1 1
193 124 -1 1
192 124 -1 1
191 124 -1 1
190 124 -1 1
189 124 -1 1
188 124 -1 1
187 124 -1 1
186 124 -1 1
198 123 -1 1
197 123 -1 1
196 123 -1 1
195 123 -1 1
194 123 -1 1
193 123 -1 1
192 123 -1 1
191 123 -1 1
190 123 -1 1
189 123 -1 1
188 123 -1 1
187 123 -1 1
186 123 -1 1
185 123 -1 1
197 122 -1 1
196 122 -1 1
195 122 -1 1
194 122 -1 1
193 122 -1 1
192 122 -1 1
191 122 -1 1
190 122 -1 1
189 122 -1 1
188 122 -1 1
187 122 -1 1
186 122 -1 1
185 122 -1 1
184 122 -1 1
183 122 -1 1
182 122 -1 1
195 121 -1 1
194 121 -1 1
193 121 -1 1
192 121 -1 1
191 121 -1 1
190 121 -1 1
189 121 -1 1
188 121 -1 1
187 121 -1 1
186 121 -1 1
185 121 -1 1
184 121 -1 1
183 121 -1 1
182 121 -1 1
181 121 -1 1
180 121 -1 1
195 120 -1 1
194 120 -1 1
193 120 -1 1
192 120 -1 1
191 120 -1 1
190 120 -1 1
189 120 -1 1
188 120 -1 1
187 120 -1 1
186 120 -1 1
185 120 -1 1
184 120 -1 1
183 120 -1 1
182 120 -1 1
181 120 -1 1
180 120 -1 1
179 120 -1 1
194 119 -1 1
193 119 -1 1
192 119 -1 1
191 119 -1 1
190 119 -1 1
189 119 -1 1
188 119 -1 1
187 119 -1 1
186 119 -1 1
185 119 -1 1
184 119 -1 1
183 119 -1 1
182 119 -1 1
181 119 -1 1
180 119 -1 1
179 119 -1 1
178 119 -1 1
194 118 -1 1
193 118 -1 1
192 118 -1 1
191 118 -1 1
190 118 -1 1
189 118 -1 1
188 118 -1 1
187 118 -1 1
186 118 -1 1
185 118 -1 1
184 118 -1 1
183 118 -1 1
182 118 -1 1
181 118 -1 1
180 118 -1 1
179 118 -1 1
178 118 -1 1
177 118 -1 1
194 117 -1 1
193 117 -1 1
192 117 -1 1
191 117 -1 1
190 117 -1 1
189 117 -1 1
188 117 -1 1
187 117 -1 1
186 117 -1 1
185 117 -1 1
184 117 -1 1
183 117 -1 1
182 117 -1 1
181 117 -1 1
180 117 -1 1
179 117 -1 1
178 117 -1 1
177 117 -1 1
176 117 -1 1
193 116 -1 1
192 116 -1 1
191 116 -1 1
190 116 -1 1
