2901 408 341
226 278 -1 0
229 277 -1 0
228 277 -1 0
227 277 -1 0
226 277 -1 0
225 277 -1 0
224 277 -1 0
223 277 -1 0
230 276 -1 0
229 276 -1 0
228 276 -1 0
227 276 -1 0
226 276 -1 0
225 276 -1 0
224 276 -1 0
223 276 -1 0
222 276 -1 0
230 275 -1 0
229 275 -1 0
228 275 -1 0
227 275 -1 0
226 275 -1 0
225 275 -1 0
224 275 -1 0
223 275 -1 0
222 275 -1 0
230 274 -1 0
229 274 -1 0
228 274 -1 0
227 274 -1 0
226 274 -1 0
225 274 -1 0
224 274 -1 0
223 274 -1 0
222 274 -1 0
231 273 -1 0
230 273 -1 0
229 273 -1 0
228 273 -1 0
227 273 -1 0
226 273 -1 0
225 273 -1 0
224 273 -1 0
223 273 -1 0
222 273 -1 0
221 273 -1 0
231 272 -1 0
230 272 -1 0
229 272 -1 0
228 272 -1 0
227 272 -1 0
226 272 -1 0
225 272 -1 0
224 272 -1 0
223 272 -1 0
222 272 -1 0
221 272 -1 0
230 271 -1 0
229 271 -1 0
228 271 -1 0
227 271 -1 0
226 271 -1 0
225 271 -1 0
224 271 -1 0
223 271 -1 0
222 271 -1 0
231 270 -1 0
230 270 -1 0
229 270 -1 0
228 270 -1 0
227 270 -1 0
226 270 -1 0
225 270 -1 0
224 270 -1 0
223 270 -1 0
222 270 -1 0
221 270 -1 0
231 269 -1 0
230 269 -1 0
229 269 -1 0
228 269 -1 0
227 269 -1 0
226 269 -1 0
225 269 -1 0
224 269 -1 0
223 269 -1 0
222 269 -1 0
221 269 -1 0
231 268 -1 0
230 268 -1 0
229 268 -1 0
228 268 -1 0
227 268 -1 0
226 268 -1 0
225 268 -1 0
224 268 -1 0
223 268 -1 0
222 268 -1 0
221 268 -1 0
231 267 -1 0
230 267 -1 0
229 267 -1 0
228 267 -1 0
227 267 -1 0
226 267 -1 0
225 267 -1 0
224 267 -1 0
223 267 -1 0
222 267 -1 0
221 267 -1 0
230 266 -1 0
229 266 -1 0
228 266 -1 0
227 266 -1 0
226 266 -1 0
225 266 -1 0
224 266 -1 0
223 266 -1 0
222 266 -1 0
231 265 -1 0
230 265 -1 0
229 265 -1 0
228 265 -1 0
227 265 -1 0
226 265 -1 0
225 265 -1 0
224 265 -1 0
223 265 -1 0
222 265 -1 0
221 265 -1 0
230 264 -1 0
229 264 -1 0
228 264 -1 0
227 264 -1 0
226 264 -1 0
225 264 -1 0
224 264 -1 0
223 264 -1 0
222 264 -1 0
231 263 -1 0
230 263 -1 0
229 263 -1 0
228 263 -1 0
227 263 -1 0
226 263 -1 0
225 263 -1 0
224 263 -1 0
223 263 -1 0
222 263 -1 0
221 263 -1 0
231 262 -1 0
230 262 -1 0
229 262 -1 0
