2169 408 341
376 224 -1 0
375 224 -1 0
374 224 -1 0
373 224 -1 0
372 224 -1 0
379 223 -1 0
378 223 -1 0
377 223 -1 0
376 223 -1 0
375 223 -1 0
374 223 -1 0
373 223 -1 0
372 223 -1 0
371 223 -1 0
370 223 -1 0
369 223 -1 0
380 222 -1 0
379 222 -1 0
378 222 -1 0
377 222 -1 0
376 222 -1 0
375 222 -1 0
374 222 -1 0
373 222 -1 0
372 222 -1 0
371 222 -1 0
370 222 -1 0
369 222 -1 0
368 222 -1 0
381 221 -1 0
380 221 -1 0
379 221 -1 0
378 221 -1 0
377 221 -1 0
376 221 -1 0
375 221 -1 0
374 221 -1 0
373 221 -1 0
372 221 -1 0
371 221 -1 0
370 221 -1 0
369 221 -1 0
368 221 -1 0
381 220 -1 0
380 220 -1 0
379 220 -1 0
378 220 -1 0
377 220 -1 0
376 220 -1 0
375 220 -1 0
374 220 -1 0
373 220 -1 0
372 220 -1 0
371 220 -1 0
370 220 -1 0
369 220 -1 0
368 220 -1 0
381 219 -1 0
380 219 -1 0
379 219 -1 0
378 219 -1 0
377 219 -1 0
376 219 -1 0
375 219 -1 0
374 219 -1 0
373 219 -1 0
372 219 -1 0
371 219 -1 0
370 219 -1 0
369 219 -1 0
368 219 -1 0
367 219 -1 0
382 218 -1 0
381 218 -1 0
380 218 -1 0
379 218 -1 0
378 218 -1 0
377 218 -1 0
376 218 -1 0
375 218 -1 0
374 218 -1 0
373 218 -1 0
372 218 -1 0
371 218 -1 0
370 218 -1 0
369 218 -1 0
368 218 -1 0
383 217 -1 0
382 217 -1 0
381 217 -1 0
380 217 -1 0
379 217 -1 0
378 217 -1 0
377 217 -1 0
376 217 -1 0
375 217 -1 0
374 217 -1 0
373 217 -1 0
372 217 -1 0
371 217 -1 0
370 217 -1 0
369 217 -1 0
368 217 -1 0
384 216 -1 0
383 216 -1 0
382 216 -1 0
381 216 -1 0
380 216 -1 0
379 216 -1 0
378 216 -1 0
377 216 -1 0
376 216 -1 0
375 216 -1 0
374 216 -1 0
373 216 -1 0
372 216 -1 0
371 216 -1 0
370 216 -1 0
369 216 -1 0
368 216 -1 0
384 215 -1 0
383 215 -1 0
382 215 -1 0
381 215 -1 0
380 215 -1 0
379 215 -1 0
378 215 -1 0
377 215 -1 0
376 215 -1 0
375 215 -1 0
374 215 -1 0
373 215 -1 0
372 215 -1 0
371 215 -1 0
370 215 -1 0
369 215 -1 0
384 214 -1 0
383 214 -1 0
382 214 -1 0
381 214 -1 0
380 214 -1 0
379 214 -1 0
378 214 -1 0
377 214 -1 0
376 214 -1 0
375 214 -1 0
374 214 -1 0
373 214 -1 0
372 214 -1 0
385 213 -1 0
384 213 -1 0
383 213 -1 0
382 213 -1 0
381 213 -1 0
380 213 -1 0
379 213 -1 0
378 213 -1 0
377 213 -1 0
376 213 -1 0
375 213 -1 0
374 213 -1 0
386 212 -1 0
385 212 -1 0
384 212 -1 0
383 212 -1 0
382 212 -1 0
381 212 -1 0
380 212 -1 0
379 212 -1 0
378 212 -1 0
377 212 -1 0
376 212 -1 0
375 212 -1 0
374 212 -1 0
386 211 -1 0
385 211 -1 0
384 211 -1 0
383 211 -1 0
382 211 -1 0
381 211 -1 0
380 211 -1 0
379 211 -1 0
378 211 -1 0
377 211 -1 0
376 211 -1 0
375 211 -1 0
386 210 -1 0
385 210 -1 0
384 210 -1 0
383 210 -1 0
382 210 -1 0
381 210 -1 0
380 210 -1 0
379 210 -1 0
378 210 -1 0
377 210 -1 0
376 210 -1 0
387 209 -1 0
386 209 -1 0
385 209 -1 0
384 209 -1 0
383 209 -1 0
382 209 -1 0
381 209 -1 0
380 209 -1 0
379 209 -1 0
378 209 -1 0
377 209 -1 0
376 209 -1 0
388 208 -1 0
387 208 -1 0
386 208 -1 0
385 208 -1 0
384 208 -1 0
383 208 -1 0
382 208 -1 0
381 208 -1 0
380 208 -1 0
379 208 -1 0
378 208 -1 0
377 208 -1 0
388 207 -1 0
387 207 -1 0
386 207 -1 0
385 207 -1 0
384 207 -1 0
383 207 -1 0
382 207 -1 0
381 207 -1 0
380 207 -1 0
379 207 -1 0
378 207 -1 0
388 206 -1 0
387 206 -1 0
386 206 -1 0
385 206 -1 0
384 206 -1 0
383 206 -1 0
382 206 -1 0
381 206 -1 0
380 206 -1 0
379 206 -1 0
378 206 -1 0
389 205 -1 0
388 205 -1 0
387 205 -1 0
386 205 -1 0
385 205 -1 0
384 205 -1 0
383 205 -1 0
382 205 -1 0
381 205 -1 0
380 205 -1 0
379 205 -1 0
378 205 -1 0
390 204 -1 0
389 204 -1 0
388 204 -1 0
387 204 -1 0
386 204 -1 0
385 204 -1 0
384 204 -1 0
383 204 -1 0
382 204 -1 0
381 204 -1 0
380 204 -1 0
379 204 -1 0
390 203 -1 0
389 203 -1 0
388 203 -1 0
387 203 -1 0
386 203 -1 0
385 203 -1 0
384 203 -1 0
383 203 -1 0
382 203 -1 0
381 203 -1 0
380 203 -1 0
379 203 -1 0
390 202 -1 0
389 202 -1 0
388 202 -1 0
387 202 -1 0
386 202 -1 0
385 202 -1 0
384 202 -1 0
383 202 -1 0
382 202 -1 0
381 202 -1 0
380 202 -1 0
379 202 -1 0
391 201 -1 0
390 201 -1 0
389 201 -1 0
388 201 -1 0
387 201 -1 0
386 201 -1 0
385 201 -1 0
384 201 -1 0
383 201 -1 0
382 201 -1 0
381 201 -1 0
380 201 -1 0
390 200 -1 0
389 200 -1 0
388 200 -1 0
387 200 -1 0
386 200 -1 0
385 200 -1 0
384 200 -1 0
383 200 -1 0
382 200 -1 0
390 199 -1 0
389 199 -1 0
388 199 -1 0
387 199 -1 0
386 199 -1 0
385 199 -1 0
384 199 -1 0
383 199 -1 0
382 199 -1 0
391 198 -1 0
390 198 -1 0
389 198 -1 0
388 198 -1 0
387 198 -1 0
386 198 -1 0
385 198 -1 0
384 198 -1 0
383 198 -1 0
382 198 -1 0
381 198 -1 0
391 197 -1 0
390 197 -1 0
389 197 -1 0
388 197 -1 0
387 197 -1 0
386 197 -1 0
385 197 -1 0
384 197 -1 0
383 197 -1 0
382 197 -1 0
391 196 -1 0
390 196 -1 0
389 196 -1 0
388 196 -1 0
387 196 -1 0
386 196 -1 0
385 196 -1 0
384 196 -1 0
383 196 -1 0
382 196 -1 0
392 195 -1 0
391 195 -1 0
390 195 -1 0
389 195 -1 0
388 195 -1 0
387 195 -1 0
386 195 -1 0
385 195 -1 0
384 195 -1 0
383 195 -1 0
382 195 -1 0
391 194 -1 0
390 194 -1 0
389 194 -1 0
388 194 -1 0
387 194 -1 0
386 194 -1 0
385 194 -1 0
384 194 -1 0
383 194 -1 0
392 193 -1 0
391 193 -1 0
390 193 -1 0
389 193 -1 0
388 193 -1 0
387 193 -1 0
386 193 -1 0
385 193 -1 0
384 193 -1 0
383 193 -1 0
382 193 -1 0
392 192 -1 0
391 192 -1 0
390 192 -1 0
389 192 -1 0
388 192 -1 0
387 192 -1 0
386 192 -1 0
385 192 -1 0
384 192 -1 0
383 192 -1 0
392 191 -1 0
391 191 -1 0
390 191 -1 0
389 191 -1 0
388 191 -1 0
387 191 -1 0
386 191 -1 0
385 191 -1 0
384 191 -1 0
383 191 -1 0
392 190 -1 0
391 190 -1 0
390 190 -1 0
389 190 -1 0
