2738 408 341
329 271 -1 0
325 271 -1 0
323 271 -1 0
322 271 -1 0
332 270 -1 0
331 270 -1 0
330 270 -1 0
329 270 -1 0
328 270 -1 0
327 270 -1 0
326 270 -1 0
325 270 -1 0
324 270 -1 0
323 270 -1 0
322 270 -1 0
321 270 -1 0
320 270 -1 0
319 270 -1 0
333 269 -1 0
332 269 -1 0
331 269 -1 0
330 269 -1 0
329 269 -1 0
328 269 -1 0
327 269 -1 0
326 269 -1 0
325 269 -1 0
324 269 -1 0
323 269 -1 0
322 269 -1 0
321 269 -1 0
320 269 -1 0
319 269 -1 0
318 269 -1 0
317 269 -1 0
316 269 -1 0
336 268 -1 0
333 268 -1 0
332 268 -1 0
331 268 -1 0
330 268 -1 0
329 268 -1 0
328 268 -1 0
327 268 -1 0
326 268 -1 0
325 268 -1 0
324 268 -1 0
323 268 -1 0
322 268 -1 0
321 268 -1 0
320 268 -1 0
319 268 -1 0
318 268 -1 0
317 268 -1 0
316 268 -1 0
315 268 -1 0
339 267 -1 0
338 267 -1 0
337 267 -1 0
336 267 -1 0
335 267 -1 0
334 267 -1 0
333 267 -1 0
332 267 -1 0
331 267 -1 0
330 267 -1 0
329 267 -1 0
328 267 -1 0
327 267 -1 0
326 267 -1 0
325 267 -1 0
324 267 -1 0
323 267 -1 0
322 267 -1 0
321 267 -1 0
320 267 -1 0
319 267 -1 0
318 267 -1 0
317 267 -1 0
316 267 -1 0
315 267 -1 0
340 266 -1 0
339 266 -1 0
338 266 -1 0
337 266 -1 0
336 266 -1 0
335 266 -1 0
334 266 -1 0
333 266 -1 0
332 266 -1 0
331 266 -1 0
330 266 -1 0
329 266 -1 0
328 266 -1 0
327 266 -1 0
326 266 -1 0
325 266 -1 0
324 266 -1 0
323 266 -1 0
322 266 -1 0
321 266 -1 0
320 266 -1 0
319 266 -1 0
318 266 -1 0
317 266 -1 0
316 266 -1 0
315 266 -1 0
340 265 -1 0
339 265 -1 0
338 265 -1 0
337 265 -1 0
336 265 -1 0
335 265 -1 0
334 265 -1 0
333 265 -1 0
332 265 -1 0
331 265 -1 0
330 265 -1 0
329 265 -1 0
328 265 -1 0
327 265 -1 0
326 265 -1 0
325 265 -1 0
324 265 -1 0
323 265 -1 0
322 265 -1 0
321 265 -1 0
320 265 -1 0
319 265 -1 0
318 265 -1 0
317 265 -1 0
316 265 -1 0
315 265 -1 0
314 265 -1 0
342 264 -1 0
341 264 -1 0
340 264 -1 0
339 264 -1 0
338 264 -1 0
337 264 -1 0
336 264 -1 0
335 264 -1 0
334 264 -1 0
333 264 -1 0
332 264 -1 0
331 264 -1 0
330 264 -1 0
329 264 -1 0
328 264 -1 0
327 264 -1 0
326 264 -1 0
325 264 -1 0
324 264 -1 0
323 264 -1 0
322 264 -1 0
321 264 -1 0
320 264 -1 0
319 264 -1 0
318 264 -1 0
317 264 -1 0
316 264 -1 0
315 264 -1 0
343 263 -1 0
342 263 -1 0
341 263 -1 0
340 263 -1 0
339 263 -1 0
338 263 -1 0
337 263 -1 0
336 263 -1 0
335 263 -1 0
334 263 -1 0
333 263 -1 0
332 263 -1 0
331 263 -1 0
330 263 -1 0
329 263 -1 0
328 263 -1 0
327 263 -1 0
326 263 -1 0
325 263 -1 0
324 263 -1 0
323 263 -1 0
322 263 -1 0
321 263 -1 0
320 263 -1 0
319 263 -1 0
318 263 -1 0
317 263 -1 0
316 263 -1 0
315 263 -1 0
343 262 -1 0
342 262 -1 0
341 262 -1 0
340 262 -1 0
339 262 -1 0
338 262 -1 0
337 262 -1 0
336 262 -1 0
335 262 -1 0
334 262 -1 0
333 262 -1 0
332 262 -1 0
331 262 -1 0
330 262 -1 0
329 262 -1 0
328 262 -1 0
327 262 -1 0
326 262 -1 0
325 262 -1 0
324 262 -1 0
323 262 -1 0
322 262 -1 0
321 262 -1 0
320 262 -1 0
319 262 -1 0
318 262 -1 0
317 262 -1 0
316 262 -1 0
315 262 -1 0
345 261 -1 0
343 261 -1 0
342 261 -1 0
341 261 -1 0
340 261 -1 0
339 261 -1 0
338 261 -1 0
337 261 -1 0
336 261 -1 0
335 261 -1 0
334 261 -1 0
333 261 -1 0
332 261 -1 0
329 261 -1 0
325 261 -1 0
323 261 -1 0
322 261 -1 0
321 261 -1 0
320 261 -1 0
319 261 -1 0
318 261 -1 0
317 261 -1 0
316 261 -1 0
348 260 -1 0
347 260 -1 0
346 260 -1 0
345 260 -1 0
344 260 -1 0
343 260 -1 0
342 260 -1 0
341 260 -1 0
340 260 -1 0
339 260 -1 0
338 260 -1 0
337 260 -1 0
336 260 -1 0
335 260 -1 0
334 260 -1 0
333 260 -1 0
332 260 -1 0
320 260 -1 0
319 260 -1 0
349 259 -1 0
348 259 -1 0
347 259 -1 0
346 259 -1 0
345 259 -1 0
344 259 -1 0
343 259 -1 0
342 259 -1 0
341 259 -1 0
340 259 -1 0
339 259 -1 0
338 259 -1 0
337 259 -1 0
336 259 -1 0
335 259 -1 0
334 259 -1 0
333 259 -1 0
349 258 -1 0
348 258 -1 0
347 258 -1 0
346 258 -1 0
345 258 -1 0
344 258 -1 0
343 258 -1 0
342 258 -1 0
341 258 -1 0
340 258 -1 0
339 258 -1 0
338 258 -1 0
337 258 -1 0
336 258 -1 0
335 258 -1 0
352 257 -1 0
351 257 -1 0
350 257 -1 0
349 257 -1 0
348 257 -1 0
347 257 -1 0
346 257 -1 0
345 257 -1 0
344 257 -1 0
343 257 -1 0
342 257 -1 0
341 257 -1 0
340 257 -1 0
339 257 -1 0
338 257 -1 0
337 257 -1 0
336 257 -1 0
335 257 -1 0
353 256 -1 0
352 256 -1 0
351 256 -1 0
350 256 -1 0
349 256 -1 0
348 256 -1 0
347 256 -1 0
346 256 -1 0
345 256 -1 0
344 256 -1 0
343 256 -1 0
342 256 -1 0
341 256 -1 0
340 256 -1 0
339 256 -1 0
338 256 -1 0
337 256 -1 0
336 256 -1 0
353 255 -1 0
352 255 -1 0
351 255 -1 0
350 255 -1 0
349 255 -1 0
348 255 -1 0
347 255 -1 0
346 255 -1 0
345 255 -1 0
344 255 -1 0
343 255 -1 0
342 255 -1 0
341 255 -1 0
339 255 -1 0
356 254 -1 0
355 254 -1 0
354 254 -1 0
353 254 -1 0
352 254 -1 0
351 254 -1 0
350 254 -1 0
349 254 -1 0
348 254 -1 0
347 254 -1 0
346 254 -1 0
345 254 -1 0
344 254 -1 0
343 254 -1 0
342 254 -1 0
341 254 -1 0
358 253 -1 0
357 253 -1 0
356 253 -1 0
355 253 -1 0
354 253 -1 0
353 253 -1 0
352 253 -1 0
351 253 -1 0
350 253 -1 0
349 253 -1 0
348 253 -1 0
347 253 -1 0
346 253 -1 0
345 253 -1 0
344 253 -1 0
343 253 -1 0
342 253 -1 0
341 253 -1 0
359 252 -1 0
358 252 -1 0
357 252 -1 0
356 252 -1 0
355 252 -1 0
354 252 -1 0
353 252 -1 0
352 252 -1 0
351 252 -1 0
350 252 -1 0
349 252 -1 0
348 252 -1 0
347 252 -1 0
346 252 -1 0
345 252 -1 0
344 252 -1 0
343 252 -1 0
342 252 -1 0
361 251 -1 0
359 251 -1 0
358 251 -1 0
357 251 -1 0
356 251 -1 0
355 251 -1 0
354 251 -1 0
353 251 -1 0
352 251 -1 0
351 251 -1 0
350 251 -1 0
349 251 -1 0
348 251 -1 0
347 251 -1 0
346 251 -1 0
345 251 -1 0
364 250 -1 0
363 250 -1 0
362 250 -1 0
361 250 -1 0
360 250 -1 0
359 250 -1 0
358 250 -1 0
357 250 -1 0
356 250 -1 0
355 250 -1 0
354 250 -1 0
353 250 -1 0
352 250 -1 0
351 250 -1 0
350 250 -1 0
349 250 -1 0
348 250 -1 0
347 250 -1 0
346 250 -1 0
345 250 -1 0
365 249 -1 0
364 249 -1 0
363 249 -1 0
362 249 -1 0
361 249 -1 0
360 249 -1 0
359 249 -1 0
358 249 -1 0
357 249 -1 0
356 249 -1 0
355 249 -1 0
354 249 -1 0
353 249 -1 0
352 249 -1 0
351 249 -1 0
350 249 -1 0
349 249 -1 0
348 249 -1 0
347 249 -1 0
346 249 -1 0
365 248 -1 0
364 248 -1 0
363 248 -1 0
362 248 -1 0
361 248 -1 0
360 248 -1 0
359 248 -1 0
358 248 -1 0
357 248 -1 0
356 248 -1 0
355 248 -1 0
354 248 -1 0
353 248 -1 0
352 248 -1 0
351 248 -1 0
350 248 -1 0
349 248 -1 0
366 247 -1 0
365 247 -1 0
364 247 -1 0
363 247 -1 0
362 247 -1 0
361 247 -1 0
360 247 -1 0
359 247 -1 0
358 247 -1 0
357 247 -1 0
356 247 -1 0
355 247 -1 0
354 247 -1 0
353 247 -1 0
352 247 -1 0
351 247 -1 0
350 247 -1 0
349 247 -1 0
367 246 -1 0
366 246 -1 0
365 246 -1 0
364 246 -1 0
363 246 -1 0
362 246 -1 0
361 246 -1 0
360 246 -1 0
359 246 -1 0
358 246 -1 0
357 246 -1 0
356 246 -1 0
355 246 -1 0
354 246 -1 0
353 246 -1 0
352 246 -1 0
351 246 -1 0
350 246 -1 0
368 245 -1 0
367 245 -1 0
366 245 -1 0
365 245 -1 0
364 245 -1 0
363 245 -1 0
362 245 -1 0
361 245 -1 0
360 245 -1 0
359 245 -1 0
358 245 -1 0
357 245 -1 0
356 245 -1 0
355 245 -1 0
354 245 -1 0
353 245 -1 0
352 245 -1 0
368 244 -1 0
367 244 -1 0
366 244 -1 0
365 244 -1 0
364 244 -1 0
363 244 -1 0
362 244 -1 0
361 244 -1 0
360 244 -1 0
359 244 -1 0
358 244 -1 0
357 244 -1 0
355 244 -1 0
369 243 -1 0
368 243 -1 0
367 243 -1 0
366 243 -1 0
365 243 -1 0
364 243 -1 0
363 243 -1 0
362 243 -1 0
361 243 -1 0
360 243 -1 0
359 243 -1 0
358 243 -1 0
357 243 -1 0
369 242 -1 0
368 242 -1 0
367 242 -1 0
366 242 -1 0
365 242 -1 0
364 242 -1 0
363 242 -1 0
362 242 -1 0
361 242 -1 0
360 242 -1 0
359 242 -1 0
358 242 -1 0
370 241 -1 0
369 241 -1 0
368 241 -1 0
367 241 -1 0
366 241 -1 0
365 241 -1 0
364 241 -1 0
363 241 -1 0
362 241 -1 0
361 241 -1 0
360 241 -1 0
359 241 -1 0
358 241 -1 0
370 240 -1 0
369 240 -1 0
368 240 -1 0
367 240 -1 0
366 240 -1 0
365 240 -1 0
364 240 -1 0
363 240 -1 0
362 240 -1 0
361 240 -1 0
360 240 -1 0
359 240 -1 0
370 239 -1 0
369 239 -1 0
368 239 -1 0
367 239 -1 0
366 239 -1 0
365 239 -1 0
364 239 -1 0
363 239 -1 0
362 239 -1 0
361 239 -1 0
360 239 -1 0
371 238 -1 0
370 238 -1 0
369 238 -1 0
368 238 -1 0
367 238 -1 0
366 238 -1 0
365 238 -1 0
364 238 -1 0
363 238 -1 0
362 238 -1 0
361 238 -1 0
372 237 -1 0
371 237 -1 0
370 237 -1 0
369 237 -1 0
368 237 -1 0
367 237 -1 0
366 237 -1 0
365 237 -1 0
364 237 -1 0
363 237 -1 0
362 237 -1 0
361 237 -1 0
372 236 -1 0
371 236 -1 0
370 236 -1 0
369 236 -1 0
368 236 -1 0
367 236 -1 0
366 236 -1 0
365 236 -1 0
364 236 -1 0
363 236 -1 0
362 236 -1 0
373 235 -1 0
372 235 -1 0
371 235 -1 0
370 235 -1 0
369 235 -1 0
368 235 -1 0
367 235 -1 0
366 235 -1 0
365 235 -1 0
364 235 -1 0
363 235 -1 0
362 235 -1 0
374 234 -1 0
373 234 -1 0
372 234 -1 0
371 234 -1 0
370 234 -1 0
369 234 -1 0
368 234 -1 0
367 234 -1 0
366 234 -1 0
365 234 -1 0
364 234 -1 0
363 234 -1 0
375 233 -1 0
374 233 -1 0
373 233 -1 0
372 233 -1 0
371 233 -1 0
370 233 -1 0
369 233 -1 0
368 233 -1 0
367 233 -1 0
366 233 -1 0
365 233 -1 0
364 233 -1 0
375 232 -1 0
374 232 -1 0
373 232 -1 0
372 232 -1 0
371 232 -1 0
370 232 -1 0
369 232 -1 0
368 232 -1 0
367 232 -1 0
366 232 -1 0
365 232 -1 0
364 232 -1 0
375 231 -1 0
374 231 -1 0
373 231 -1 0
372 231 -1 0
371 231 -1 0
370 231 -1 0
369 231 -1 0
368 231 -1 0
367 231 -1 0
366 231 -1 0
365 231 -1 0
364 231 -1 0
376 230 -1 0
375 230 -1 0
374 230 -1 0
373 230 -1 0
372 230 -1 0
371 230 -1 0
370 230 -1 0
369 230 -1 0
368 230 -1 0
367 230 -1 0
366 230 -1 0
365 230 -1 0
375 229 -1 0
374 229 -1 0
373 229 -1 0
372 229 -1 0
371 229 -1 0
370 229 -1 0
369 229 -1 0
368 229 -1 0
367 229 -1 0
366 229 -1 0
376 228 -1 0
375 228 -1 0
374 228 -1 0
373 228 -1 0
372 228 -1 0
371 228 -1 0
370 228 -1 0
369 228 -1 0
368 228 -1 0
367 228 -1 0
366 228 -1 0
377 227 -1 0
376 227 -1 0
375 227 -1 0
374 227 -1 0
373 227 -1 0
372 227 -1 0
371 227 -1 0
370 227 -1 0
369 227 -1 0
368 227 -1 0
367 227 -1 0
366 227 -1 0
378 226 -1 0
377 226 -1 0
376 226 -1 0
375 226 -1 0
374 226 -1 0
373 226 -1 0
372 226 -1 0
371 226 -1 0
370 226 -1 0
369 226 -1 0
368 226 -1 0
367 226 -1 0
366 226 -1 0
378 225 -1 0
377 225 -1 0
376 225 -1 0
375 225 -1 0
374 225 -1 0
373 225 -1 0
372 225 -1 0
371 225 -1 0
370 225 -1 0
369 225 -1 0
368 225 -1 0
367 225 -1 0
378 224 -1 0
377 224 -1 0
376 224 -1 0
375 224 -1 0
374 224 -1 0
373 224 -1 0
372 224 -1 0
371 224 -1 0
370 224 -1 0
369 224 -1 0
368 224 -1 0
367 224 -1 0
379 223 -1 0
378 223 -1 0
377 223 -1 0
376 223 -1 0
375 223 -1 0
374 223 -1 0
373 223 -1 0
372 223 -1 0
371 223 -1 0
370 223 -1 0
369 223 -1 0
368 223 -1 0
367 223 -1 0
379 222 -1 0
378 222 -1 0
377 222 -1 0
376 222 -1 0
375 222 -1 0
374 222 -1 0
373 222 -1 0
372 222 -1 0
371 222 -1 0
370 222 -1 0
369 222 -1 0
368 222 -1 0
379 221 -1 0
378 221 -1 0
377 221 -1 0
376 221 -1 0
375 221 -1 0
374 221 -1 0
373 221 -1 0
372 221 -1 0
371 221 -1 0
370 221 -1 0
369 221 -1 0
379 220 -1 0
378 220 -1 0
377 220 -1 0
376 220 -1 0
375 220 -1 0
374 220 -1 0
373 220 -1 0
372 220 -1 0
371 220 -1 0
370 220 -1 0
369 220 -1 0
380 219 -1 0
379 219 -1 0
378 219 -1 0
377 219 -1 0
376 219 -1 0
375 219 -1 0
374 219 -1 0
373 219 -1 0
372 219 -1 0
371 219 -1 0
370 219 -1 0
379 218 -1 0
378 218 -1 0
377 218 -1 0
376 218 -1 0
375 218 -1 0
374 218 -1 0
373 218 -1 0
372 218 -1 0
371 218 -1 0
370 218 -1 0
381 217 -1 0
380 217 -1 0
379 217 -1 0
378 217 -1 0
377 217 -1 0
376 217 -1 0
375 217 -1 0
374 217 -1 0
373 217 -1 0
372 217 -1 0
371 217 -1 0
370 217 -1 0
382 216 -1 0
381 216 -1 0
380 216 -1 0
379 216 -1 0
378 216 -1 0
377 216 -1 0
376 216 -1 0
375 216 -1 0
374 216 -1 0
373 216 -1 0
372 216 -1 0
371 216 -1 0
382 215 -1 0
381 215 -1 0
380 215 -1 0
379 215 -1 0
378 215 -1 0
377 215 -1 0
376 215 -1 0
375 215 -1 0
374 215 -1 0
373 215 -1 0
372 215 -1 0
382 214 -1 0
381 214 -1 0
380 214 -1 0
379 214 -1 0
378 214 -1 0
377 214 -1 0
376 214 -1 0
375 214 -1 0
374 214 -1 0
373 214 -1 0
383 213 -1 0
382 213 -1 0
381 213 -1 0
380 213 -1 0
379 213 -1 0
378 213 -1 0
377 213 -1 0
376 213 -1 0
375 213 -1 0
374 213 -1 0
373 213 -1 0
372 213 -1 0
383 212 -1 0
382 212 -1 0
381 212 -1 0
380 212 -1 0
379 212 -1 0
378 212 -1 0
377 212 -1 0
376 212 -1 0
375 212 -1 0
374 212 -1 0
373 212 -1 0
383 211 -1 0
382 211 -1 0
381 211 -1 0
380 211 -1 0
379 211 -1 0
378 211 -1 0
377 211 -1 0
376 211 -1 0
375 211 -1 0
374 211 -1 0
373 211 -1 0
384 210 -1 0
383 210 -1 0
382 210 -1 0
381 210 -1 0
380 210 -1 0
379 210 -1 0
378 210 -1 0
377 210 -1 0
376 210 -1 0
375 210 -1 0
374 210 -1 0
373 210 -1 0
384 209 -1 0
383 209 -1 0
382 209 -1 0
381 209 -1 0
380 209 -1 0
379 209 -1 0
378 209 -1 0
377 209 -1 0
376 209 -1 0
375 209 -1 0
374 209 -1 0
384 208 -1 0
383 208 -1 0
382 208 -1 0
381 208 -1 0
380 208 -1 0
379 208 -1 0
378 208 -1 0
377 208 -1 0
376 208 -1 0
375 208 -1 0
384 207 -1 0
383 207 -1 0
382 207 -1 0
381 207 -1 0
380 207 -1 0
379 207 -1 0
378 207 -1 0
377 207 -1 0
376 207 -1 0
375 207 -1 0
385 206 -1 0
384 206 -1 0
383 206 -1 0
382 206 -1 0
381 206 -1 0
380 206 -1 0
379 206 -1 0
378 206 -1 0
377 206 -1 0
376 206 -1 0
375 206 -1 0
385 205 -1 0
384 205 -1 0
383 205 -1 0
382 205 -1 0
381 205 -1 0
380 205 -1 0
379 205 -1 0
378 205 -1 0
377 205 -1 0
376 205 -1 0
375 205 -1 0
385 204 -1 0
384 204 -1 0
383 204 -1 0
382 204 -1 0
381 204 -1 0
380 204 -1 0
379 204 -1 0
378 204 -1 0
377 204 -1 0
376 204 -1 0
375 204 -1 0
385 203 -1 0
384 203 -1 0
383 203 -1 0
382 203 -1 0
381 203 -1 0
380 203 -1 0
379 203 -1 0
378 203 -1 0
377 203 -1 0
376 203 -1 0
375 203 -1 0
385 202 -1 0
384 202 -1 0
383 202 -1 0
382 202 -1 0
381 202 -1 0
380 202 -1 0
379 202 -1 0
378 202 -1 0
377 202 -1 0
376 202 -1 0
375 202 -1 0
386 201 -1 0
385 201 -1 0
384 201 -1 0
383 201 -1 0
382 201 -1 0
381 201 -1 0
380 201 -1 0
379 201 -1 0
378 201 -1 0
377 201 -1 0
376 201 -1 0
375 201 -1 0
386 200 -1 0
385 200 -1 0
384 200 -1 0
383 200 -1 0
382 200 -1 0
381 200 -1 0
380 200 -1 0
379 200 -1 0
378 200 -1 0
377 200 -1 0
376 200 -1 0
386 199 -1 0
385 199 -1 0
384 199 -1 0
383 199 -1 0
382 199 -1 0
381 199 -1 0
380 199 -1 0
379 199 -1 0
378 199 -1 0
377 199 -1 0
376 199 -1 0
387 198 -1 0
386 198 -1 0
385 198 -1 0
384 198 -1 0
383 198 -1 0
382 198 -1 0
381 198 -1 0
380 198 -1 0
379 198 -1 0
378 198 -1 0
377 198 -1 0
376 198 -1 0
386 197 -1 0
385 197 -1 0
384 197 -1 0
383 197 -1 0
382 197 -1 0
381 197 -1 0
380 197 -1 0
379 197 -1 0
378 197 -1 0
377 197 -1 0
386 196 -1 0
385 196 -1 0
384 196 -1 0
383 196 -1 0
382 196 -1 0
381 196 -1 0
380 196 -1 0
379 196 -1 0
378 196 -1 0
377 196 -1 0
386 195 -1 0
385 195 -1 0
384 195 -1 0
383 195 -1 0
382 195 -1 0
381 195 -1 0
380 195 -1 0
379 195 -1 0
378 195 -1 0
377 195 -1 0
385 194 -1 0
384 194 -1 0
383 194 -1 0
382 194 -1 0
381 194 -1 0
380 194 -1 0
379 194 -1 0
378 194 -1 0
261 194 -1 0
260 194 -1 0
382 193 -1 0
381 193 -1 0
300 193 -1 1
264 193 -1 0
263 193 -1 0
262 193 -1 0
261 193 -1 0
260 193 -1 0
259 193 -1 0
258 193 -1 0
257 193 -1 0
317 192 -1 1
315 192 -1 1
313 192 -1 1
311 192 -1 1
310 192 -1 1
309 192 -1 1
305 192 -1 1
304 192 -1 1
303 192 -1 1
302 192 -1 1
301 192 -1 1
300 192 -1 1
299 192 -1 1
298 192 -1 1
297 192 -1 1
265 192 -1 0
264 192 -1 0
263 192 -1 0
262 192 -1 0
261 192 -1 0
260 192 -1 0
259 192 -1 0
258 192 -1 0
257 192 -1 0
256 192 -1 0
323 191 -1 1
322 191 -1 1
320 191 -1 1
319 191 -1 1
318 191 -1 1
317 191 -1 1
316 191 -1 1
315 191 -1 1
314 191 -1 1
313 191 -1 1
312 191 -1 1
311 191 -1 1
310 191 -1 1
309 191 -1 1
308 191 -1 1
307 191 -1 1
306 191 -1 1
305 191 -1 1
304 191 -1 1
303 191 -1 1
302 191 -1 1
301 191 -1 1
300 191 -1 1
299 191 -1 1
298 191 -1 1
297 191 -1 1
296 191 -1 1
266 191 -1 0
265 191 -1 0
264 191 -1 0
263 191 -1 0
262 191 -1 0
261 191 -1 0
260 191 -1 0
259 191 -1 0
258 191 -1 0
257 191 -1 0
256 191 -1 0
353 190 -1 1
352 190 -1 1
351 190 -1 1
349 190 -1 1
347 190 -1 1
343 190 -1 1
341 190 -1 1
338 190 -1 1
334 190 -1 1
333 190 -1 1
331 190 -1 1
330 190 -1 1
329 190 -1 1
328 190 -1 1
327 190 -1 1
326 190 -1 1
325 190 -1 1
324 190 -1 1
323 190 -1 1
322 190 -1 1
321 190 -1 1
320 190 -1 1
319 190 -1 1
318 190 -1 1
317 190 -1 1
316 190 -1 1
315 190 -1 1
314 190 -1 1
313 190 -1 1
312 190 -1 1
311 190 -1 1
310 190 -1 1
309 190 -1 1
308 190 -1 1
307 190 -1 1
306 190 -1 1
305 190 -1 1
304 190 -1 1
303 190 -1 1
302 190 -1 1
301 190 -1 1
300 190 -1 1
299 190 -1 1
298 190 -1 1
297 190 -1 1
296 190 -1 1
267 190 -1 0
266 190 -1 0
265 190 -1 0
264 190 -1 0
263 190 -1 0
262 190 -1 0
261 190 -1 0
260 190 -1 0
259 190 -1 0
258 190 -1 0
257 190 -1 0
256 190 -1 0
356 189 -1 1
355 189 -1 1
354 189 -1 1
353 189 -1 1
352 189 -1 1
351 189 -1 1
350 189 -1 1
349 189 -1 1
348 189 -1 1
347 189 -1 1
346 189 -1 1
345 189 -1 1
344 189 -1 1
343 189 -1 1
342 189 -1 1
341 189 -1 1
340 189 -1 1
339 189 -1 1
338 189 -1 1
337 189 -1 1
336 189 -1 1
335 189 -1 1
334 189 -1 1
333 189 -1 1
332 189 -1 1
331 189 -1 1
330 189 -1 1
329 189 -1 1
328 189 -1 1
327 189 -1 1
326 189 -1 1
325 189 -1 1
324 189 -1 1
323 189 -1 1
322 189 -1 1
321 189 -1 1
320 189 -1 1
319 189 -1 1
318 189 -1 1
317 189 -1 1
316 189 -1 1
315 189 -1 1
314 189 -1 1
313 189 -1 1
312 189 -1 1
311 189 -1 1
310 189 -1 1
309 189 -1 1
308 189 -1 1
307 189 -1 1
306 189 -1 1
305 189 -1 1
304 189 -1 1
303 189 -1 1
302 189 -1 1
301 189 -1 1
300 189 -1 1
299 189 -1 1
298 189 -1 1
297 189 -1 1
296 189 -1 1
268 189 -1 0
267 189 -1 0
266 189 -1 0
265 189 -1 0
264 189 -1 0
263 189 -1 0
262 189 -1 0
261 189 -1 0
260 189 -1 0
259 189 -1 0
258 189 -1 0
257 189 -1 0
256 189 -1 0
255 189 -1 0
357 188 -1 1
356 188 -1 1
355 188 -1 1
354 188 -1 1
353 188 -1 1
352 188 -1 1
351 188 -1 1
350 188 -1 1
349 188 -1 1
348 188 -1 1
347 188 -1 1
346 188 -1 1
345 188 -1 1
344 188 -1 1
343 188 -1 1
342 188 -1 1
341 188 -1 1
340 188 -1 1
339 188 -1 1
338 188 -1 1
337 188 -1 1
336 188 -1 1
335 188 -1 1
334 188 -1 1
333 188 -1 1
332 188 -1 1
331 188 -1 1
330 188 -1 1
329 188 -1 1
328 188 -1 1
327 188 -1 1
326 188 -1 1
