3148 408 341
260 222 -1 0
263 221 -1 0
262 221 -1 0
261 221 -1 0
260 221 -1 0
259 221 -1 0
258 221 -1 0
257 221 -1 0
264 220 -1 0
263 220 -1 0
262 220 -1 0
261 220 -1 0
260 220 -1 0
259 220 -1 0
258 220 -1 0
257 220 -1 0
256 220 -1 0
265 219 -1 0
264 219 -1 0
263 219 -1 0
262 219 -1 0
261 219 -1 0
260 219 -1 0
259 219 -1 0
258 219 -1 0
257 219 -1 0
256 219 -1 0
266 218 -1 0
265 218 -1 0
264 218 -1 0
263 218 -1 0
262 218 -1 0
261 218 -1 0
260 218 -1 0
259 218 -1 0
258 218 -1 0
257 218 -1 0
256 218 -1 0
267 217 -1 0
266 217 -1 0
265 217 -1 0
264 217 -1 0
263 217 -1 0
262 217 -1 0
261 217 -1 0
260 217 -1 0
259 217 -1 0
258 217 -1 0
257 217 -1 0
256 217 -1 0
255 217 -1 0
267 216 -1 0
266 216 -1 0
265 216 -1 0
264 216 -1 0
263 216 -1 0
262 216 -1 0
261 216 -1 0
260 216 -1 0
259 216 -1 0
258 216 -1 0
257 216 -1 0
256 216 -1 0
268 215 -1 0
267 215 -1 0
266 215 -1 0
265 215 -1 0
264 215 -1 0
263 215 -1 0
262 215 -1 0
261 215 -1 0
260 215 -1 0
259 215 -1 0
258 215 -1 0
257 215 -1 0
256 215 -1 0
269 214 -1 0
268 214 -1 0
267 214 -1 0
266 214 -1 0
265 214 -1 0
264 214 -1 0
263 214 -1 0
262 214 -1 0
261 214 -1 0
260 214 -1 0
259 214 -1 0
258 214 -1 0
257 214 -1 0
256 214 -1 0
271 213 -1 0
270 213 -1 0
269 213 -1 0
268 213 -1 0
267 213 -1 0
266 213 -1 0
265 213 -1 0
264 213 -1 0
263 213 -1 0
262 213 -1 0
261 213 -1 0
260 213 -1 0
259 213 -1 0
258 213 -1 0
257 213 -1 0
272 212 -1 0
271 212 -1 0
270 212 -1 0
269 212 -1 0
268 212 -1 0
267 212 -1 0
266 212 -1 0
265 212 -1 0
264 212 -1 0
263 212 -1 0
262 212 -1 0
261 212 -1 0
260 212 -1 0
