2648 408 341
229 259 -1 0
225 259 -1 0
223 259 -1 0
222 259 -1 0
221 259 -1 0
220 259 -1 0
233 258 -1 0
232 258 -1 0
231 258 -1 0
230 258 -1 0
229 258 -1 0
228 258 -1 0
227 258 -1 0
226 258 -1 0
225 258 -1 0
224 258 -1 0
223 258 -1 0
222 258 -1 0
221 258 -1 0
220 258 -1 0
219 258 -1 0
218 258 -1 0
217 258 -1 0
216 258 -1 0
214 258 -1 0
236 257 -1 0
235 257 -1 0
234 257 -1 0
233 257 -1 0
232 257 -1 0
231 257 -1 0
230 257 -1 0
229 257 -1 0
228 257 -1 0
227 257 -1 0
226 257 -1 0
225 257 -1 0
224 257 -1 0
223 257 -1 0
222 257 -1 0
221 257 -1 0
220 257 -1 0
219 257 -1 0
218 257 -1 0
217 257 -1 0
216 257 -1 0
215 257 -1 0
214 257 -1 0
213 257 -1 0
212 257 -1 0
211 257 -1 0
237 256 -1 0
236 256 -1 0
235 256 -1 0
234 256 -1 0
233 256 -1 0
232 256 -1 0
231 256 -1 0
230 256 -1 0
229 256 -1 0
228 256 -1 0
227 256 -1 0
226 256 -1 0
225 256 -1 0
224 256 -1 0
223 256 -1 0
222 256 -1 0
221 256 -1 0
220 256 -1 0
219 256 -1 0
218 256 -1 0
217 256 -1 0
216 256 -1 0
215 256 -1 0
214 256 -1 0
213 256 -1 0
212 256 -1 0
211 256 -1 0
210 256 -1 0
237 255 -1 0
236 255 -1 0
235 255 -1 0
234 255 -1 0
233 255 -1 0
232 255 -1 0
231 255 -1 0
230 255 -1 0
229 255 -1 0
228 255 -1 0
227 255 -1 0
226 255 -1 0
225 255 -1 0
224 255 -1 0
223 255 -1 0
222 255 -1 0
221 255 -1 0
220 255 -1 0
219 255 -1 0
218 255 -1 0
217 255 -1 0
216 255 -1 0
215 255 -1 0
214 255 -1 0
213 255 -1 0
212 255 -1 0
211 255 -1 0
210 255 -1 0
209 255 -1 0
237 254 -1 0
236 254 -1 0
235 254 -1 0
234 254 -1 0
233 254 -1 0
232 254 -1 0
231 254 -1 0
230 254 -1 0
229 254 -1 0
228 254 -1 0
227 254 -1 0
226 254 -1 0
225 254 -1 0
224 254 -1 0
223 254 -1 0
222 254 -1 0
221 254 -1 0
220 254 -1 0
219 254 -1 0
218 254 -1 0
217 254 -1 0
216 254 -1 0
215 254 -1 0
214 254 -1 0
213 254 -1 0
212 254 -1 0
211 254 -1 0
210 254 -1 0
209 254 -1 0
208 254 -1 0
207 254 -1 0
238 253 -1 0
237 253 -1 0
236 253 -1 0
235 253 -1 0
234 253 -1 0
233 253 -1 0
232 253 -1 0
231 253 -1 0
230 253 -1 0
229 253 -1 0
228 253 -1 0
227 253 -1 0
226 253 -1 0
225 253 -1 0
224 253 -1 0
223 253 -1 0
222 253 -1 0
221 253 -1 0
220 253 -1 0
219 253 -1 0
218 253 -1 0
217 253 -1 0
216 253 -1 0
215 253 -1 0
214 253 -1 0
213 253 -1 0
212 253 -1 0
211 253 -1 0
210 253 -1 0
209 253 -1 0
208 253 -1 0
207 253 -1 0
206 253 -1 0
237 252 -1 0
236 252 -1 0
235 252 -1 0
234 252 -1 0
233 252 -1 0
232 252 -1 0
231 252 -1 0
230 252 -1 0
229 252 -1 0
228 252 -1 0
227 252 -1 0
226 252 -1 0
225 252 -1 0
224 252 -1 0
223 252 -1 0
222 252 -1 0
221 252 -1 0
220 252 -1 0
219 252 -1 0
218 252 -1 0
217 252 -1 0
216 252 -1 0
215 252 -1 0
214 252 -1 0
213 252 -1 0
212 252 -1 0
211 252 -1 0
210 252 -1 0
209 252 -1 0
208 252 -1 0
207 252 -1 0
206 252 -1 0
205 252 -1 0
204 252 -1 0
203 252 -1 0
237 251 -1 0
236 251 -1 0
235 251 -1 0
234 251 -1 0
233 251 -1 0
232 251 -1 0
231 251 -1 0
230 251 -1 0
229 251 -1 0
228 251 -1 0
227 251 -1 0
226 251 -1 0
225 251 -1 0
224 251 -1 0
223 251 -1 0
222 251 -1 0
221 251 -1 0
220 251 -1 0
219 251 -1 0
218 251 -1 0
217 251 -1 0
216 251 -1 0
215 251 -1 0
214 251 -1 0
213 251 -1 0
212 251 -1 0
211 251 -1 0
210 251 -1 0
209 251 -1 0
208 251 -1 0
207 251 -1 0
206 251 -1 0
205 251 -1 0
204 251 -1 0
203 251 -1 0
202 251 -1 0
201 251 -1 0
237 250 -1 0
236 250 -1 0
235 250 -1 0
234 250 -1 0
233 250 -1 0
232 250 -1 0
231 250 -1 0
230 250 -1 0
229 250 -1 0
228 250 -1 0
227 250 -1 0
226 250 -1 0
225 250 -1 0
224 250 -1 0
223 250 -1 0
222 250 -1 0
221 250 -1 0
220 250 -1 0
219 250 -1 0
218 250 -1 0
217 250 -1 0
216 250 -1 0
215 250 -1 0
214 250 -1 0
213 250 -1 0
212 250 -1 0
211 250 -1 0
210 250 -1 0
209 250 -1 0
208 250 -1 0
207 250 -1 0
206 250 -1 0
205 250 -1 0
204 250 -1 0
203 250 -1 0
202 250 -1 0
201 250 -1 0
200 250 -1 0
236 249 -1 0
235 249 -1 0
234 249 -1 0
233 249 -1 0
232 249 -1 0
231 249 -1 0
230 249 -1 0
229 249 -1 0
225 249 -1 0
223 249 -1 0
222 249 -1 0
221 249 -1 0
220 249 -1 0
219 249 -1 0
218 249 -1 0
217 249 -1 0
216 249 -1 0
215 249 -1 0
214 249 -1 0
213 249 -1 0
212 249 -1 0
211 249 -1 0
210 249 -1 0
209 249 -1 0
208 249 -1 0
207 249 -1 0
206 249 -1 0
205 249 -1 0
204 249 -1 0
203 249 -1 0
202 249 -1 0
201 249 -1 0
200 249 -1 0
199 249 -1 0
198 249 -1 0
233 248 -1 0
219 248 -1 0
218 248 -1 0
216 248 -1 0
215 248 -1 0
214 248 -1 0
213 248 -1 0
212 248 -1 0
211 248 -1 0
210 248 -1 0
209 248 -1 0
208 248 -1 0
207 248 -1 0
206 248 -1 0
205 248 -1 0
204 248 -1 0
203 248 -1 0
202 248 -1 0
201 248 -1 0
200 248 -1 0
199 248 -1 0
198 248 -1 0
197 248 -1 0
196 248 -1 0
195 248 -1 0
214 247 -1 0
213 247 -1 0
212 247 -1 0
211 247 -1 0
210 247 -1 0
209 247 -1 0
208 247 -1 0
207 247 -1 0
206 247 -1 0
205 247 -1 0
204 247 -1 0
203 247 -1 0
