2941 408 341
275 224 -1 0
274 224 -1 0
278 223 -1 0
277 223 -1 0
276 223 -1 0
275 223 -1 0
274 223 -1 0
273 223 -1 0
272 223 -1 0
271 223 -1 0
279 222 -1 0
278 222 -1 0
277 222 -1 0
276 222 -1 0
275 222 -1 0
274 222 -1 0
273 222 -1 0
272 222 -1 0
271 222 -1 0
270 222 -1 0
281 221 -1 0
280 221 -1 0
279 221 -1 0
278 221 -1 0
277 221 -1 0
276 221 -1 0
275 221 -1 0
274 221 -1 0
273 221 -1 0
272 221 -1 0
271 221 -1 0
270 221 -1 0
282 220 -1 0
281 220 -1 0
280 220 -1 0
279 220 -1 0
278 220 -1 0
277 220 -1 0
276 220 -1 0
275 220 -1 0
274 220 -1 0
273 220 -1 0
272 220 -1 0
271 220 -1 0
270 220 -1 0
284 219 -1 0
283 219 -1 0
282 219 -1 0
281 219 -1 0
280 219 -1 0
279 219 -1 0
278 219 -1 0
277 219 -1 0
276 219 -1 0
275 219 -1 0
274 219 -1 0
273 219 -1 0
272 219 -1 0
271 219 -1 0
270 219 -1 0
269 219 -1 0
285 218 -1 0
284 218 -1 0
283 218 -1 0
282 218 -1 0
281 218 -1 0
280 218 -1 0
279 218 -1 0
278 218 -1 0
277 218 -1 0
276 218 -1 0
275 218 -1 0
274 218 -1 0
273 218 -1 0
272 218 -1 0
271 218 -1 0
270 218 -1 0
288 217 -1 0
287 217 -1 0
286 217 -1 0
285 217 -1 0
284 217 -1 0
283 217 -1 0
282 217 -1 0
281 217 -1 0
280 217 -1 0
279 217 -1 0
278 217 -1 0
277 217 -1 0
276 217 -1 0
275 217 -1 0
274 217 -1 0
273 217 -1 0
272 217 -1 0
271 217 -1 0
270 217 -1 0
289 216 -1 0
288 216 -1 0
287 216 -1 0
286 216 -1 0
285 216 -1 0
284 216 -1 0
283 216 -1 0
282 216 -1 0
281 216 -1 0
280 216 -1 0
279 216 -1 0
278 216 -1 0
277 216 -1 0
276 216 -1 0
275 216 -1 0
274 216 -1 0
273 216 -1 0
272 216 -1 0
271 216 -1 0
270 216 -1 0
290 215 -1 0
289 215 -1 0
288 215 -1 0
287 215 -1 0
286 215 -1 0
285 215 -1 0
284 215 -1 0
283 215 -1 0
282 215 -1 0
281 215 -1 0
280 215 -1 0
279 215 -1 0
278 215 -1 0
277 215 -1 0
276 215 -1 0
275 215 -1 0
274 215 -1 0
273 215 -1 0
272 215 -1 0
271 215 -1 0
291 214 -1 0
290 214 -1 0
289 214 -1 0
288 214 -1 0
287 214 -1 0
286 214 -1 0
285 214 -1 0
284 214 -1 0
283 214 -1 0
282 214 -1 0
281 214 -1 0
280 214 -1 0
279 214 -1 0
278 214 -1 0
277 214 -1 0
276 214 -1 0
275 214 -1 0
274 214 -1 0
273 214 -1 0
272 214 -1 0
294 213 -1 0
293 213 -1 0
292 213 -1 0
291 213 -1 0
290 213 -1 0
289 213 -1 0
288 213 -1 0
287 213 -1 0
286 213 -1 0
285 213 -1 0
284 213 -1 0
283 213 -1 0
282 213 -1 0
281 213 -1 0
280 213 -1 0
279 213 -1 0
278 213 -1 0
277 213 -1 0
276 213 -1 0
275 213 -1 0
295 212 -1 0
294 212 -1 0
293 212 -1 0
292 212 -1 0
291 212 -1 0
290 212 -1 0
289 212 -1 0
288 212 -1 0
287 212 -1 0
286 212 -1 0
285 212 -1 0
284 212 -1 0
283 212 -1 0
282 212 -1 0
281 212 -1 0
280 212 -1 0
279 212 -1 0
278 212 -1 0
277 212 -1 0
276 212 -1 0
296 211 -1 0
295 211 -1 0
294 211 -1 0
293 211 -1 0
292 211 -1 0
291 211 -1 0
290 211 -1 0
289 211 -1 0
288 211 -1 0
287 211 -1 0
286 211 -1 0
285 211 -1 0
284 211 -1 0
283 211 -1 0
282 211 -1 0
281 211 -1 0
280 211 -1 0
279 211 -1 0
278 211 -1 0
296 210 -1 0
295 210 -1 0
294 210 -1 0
293 210 -1 0
292 210 -1 0
291 210 -1 0
290 210 -1 0
289 210 -1 0
288 210 -1 0
287 210 -1 0
286 210 -1 0
285 210 -1 0
284 210 -1 0
283 210 -1 0
282 210 -1 0
281 210 -1 0
280 210 -1 0
297 209 -1 0
296 209 -1 0
295 209 -1 0
294 209 -1 0
293 209 -1 0
292 209 -1 0
291 209 -1 0
290 209 -1 0
289 209 -1 0
288 209 -1 0
287 209 -1 0
286 209 -1 0
285 209 -1 0
284 209 -1 0
283 209 -1 0
282 209 -1 0
281 209 -1 0
297 208 -1 0
296 208 -1 0
295 208 -1 0
294 208 -1 0
293 208 -1 0
292 208 -1 0
291 208 -1 0
290 208 -1 0
289 208 -1 0
288 208 -1 0
287 208 -1 0
286 208 -1 0
285 208 -1 0
284 208 -1 0
283 208 -1 0
282 208 -1 0
299 207 -1 0
298 207 -1 0
297 207 -1 0
296 207 -1 0
295 207 -1 0
294 207 -1 0
293 207 -1 0
292 207 -1 0
291 207 -1 0
290 207 -1 0
289 207 -1 0
288 207 -1 0
287 207 -1 0
286 207 -1 0
285 207 -1 0
284 207 -1 0
300 206 -1 0
299 206 -1 0
298 206 -1 0
297 206 -1 0
296 206 -1 0
295 206 -1 0
294 206 -1 0
293 206 -1 0
292 206 -1 0
291 206 -1 0
290 206 -1 0
289 206 -1 0
288 206 -1 0
287 206 -1 0
286 206 -1 0
285 206 -1 0
300 205 -1 0
299 205 -1 0
298 205 -1 0
297 205 -1 0
296 205 -1 0
295 205 -1 0
294 205 -1 0
293 205 -1 0
292 205 -1 0
291 205 -1 0
290 205 -1 0
289 205 -1 0
288 205 -1 0
287 205 -1 0
286 205 -1 0
301 204 -1 0
300 204 -1 0
299 204 -1 0
298 204 -1 0
297 204 -1 0
296 204 -1 0
295 204 -1 0
294 204 -1 0
293 204 -1 0
292 204 -1 0
291 204 -1 0
290 204 -1 0
289 204 -1 0
302 203 -1 0
301 203 -1 0
300 203 -1 0
299 203 -1 0
298 203 -1 0
297 203 -1 0
296 203 -1 0
295 203 -1 0
294 203 -1 0
293 203 -1 0
292 203 -1 0
291 203 -1 0
290 203 -1 0
289 203 -1 0
303 202 -1 0
302 202 -1 0
301 202 -1 0
300 202 -1 0
299 202 -1 0
298 202 -1 0
297 202 -1 0
296 202 -1 0
295 202 -1 0
294 202 -1 0
293 202 -1 0
292 202 -1 0
291 202 -1 0
290 202 -1 0
304 201 -1 0
303 201 -1 0
302 201 -1 0
301 201 -1 0
300 201 -1 0
299 201 -1 0
298 201 -1 0
297 201 -1 0
296 201 -1 0
295 201 -1 0
294 201 -1 0
293 201 -1 0
292 201 -1 0
304 200 -1 0
303 200 -1 0
302 200 -1 0
301 200 -1 0
300 200 -1 0
299 200 -1 0
298 200 -1 0
297 200 -1 0
296 200 -1 0
295 200 -1 0
294 200 -1 0
293 200 -1 0
292 200 -1 0
305 199 -1 0
304 199 -1 0
303 199 -1 0
302 199 -1 0
301 199 -1 0
300 199 -1 0
299 199 -1 0
298 199 -1 0
297 199 -1 0
296 199 -1 0
295 199 -1 0
294 199 -1 0
293 199 -1 0
306 198 -1 0
305 198 -1 0
304 198 -1 0
303 198 -1 0
302 198 -1 0
301 198 -1 0
300 198 -1 0
299 198 -1 0
298 198 -1 0
297 198 -1 0
296 198 -1 0
295 198 -1 0
294 198 -1 0
293 198 -1 0
306 197 -1 0
305 197 -1 0
304 197 -1 0
303 197 -1 0
302 197 -1 0
301 197 -1 0
300 197 -1 0
299 197 -1 0
298 197 -1 0
297 197 -1 0
296 197 -1 0
295 197 -1 0
294 197 -1 0
307 196 -1 0
306 196 -1 0
305 196 -1 0
304 196 -1 0
303 196 -1 0
302 196 -1 0
301 196 -1 0
300 196 -1 0
299 196 -1 0
298 196 -1 0
297 196 -1 0
296 196 -1 0
295 196 -1 0
307 195 -1 0
306 195 -1 0
305 195 -1 0
304 195 -1 0
303 195 -1 0
302 195 -1 0
301 195 -1 0
300 195 -1 0
299 195 -1 0
298 195 -1 0
297 195 -1 0
296 195 -1 0
308 194 -1 0
307 194 -1 0
306 194 -1 0
305 194 -1 0
304 194 -1 0
303 194 -1 0
302 194 -1 0
301 194 -1 0
300 194 -1 0
299 194 -1 0
298 194 -1 0
297 194 -1 0
308 193 -1 0
307 193 -1 0
306 193 -1 0
305 193 -1 0
304 193 -1 0
303 193 -1 0
302 193 -1 0
301 193 -1 0
300 193 -1 0
299 193 -1 0
298 193 -1 0
310 192 -1 0
309 192 -1 0
308 192 -1 0
307 192 -1 0
306 192 -1 0
305 192 -1 0
304 192 -1 0
303 192 -1 0
302 192 -1 0
301 192 -1 0
300 192 -1 0
299 192 -1 0
298 192 -1 0
311 191 -1 0
310 191 -1 0
309 191 -1 0
308 191 -1 0
307 191 -1 0
306 191 -1 0
305 191 -1 0
304 191 -1 0
303 191 -1 0
302 191 -1 0
301 191 -1 0
300 191 -1 0
299 191 -1 0
312 190 -1 0
311 190 -1 0
310 190 -1 0
309 190 -1 0
308 190 -1 0
307 190 -1 0
306 190 -1 0
305 190 -1 0
304 190 -1 0
303 190 -1 0
302 190 -1 0
301 190 -1 0
300 190 -1 0
299 190 -1 0
313 189 -1 0
312 189 -1 0
311 189 -1 0
310 189 -1 0
309 189 -1 0
308 189 -1 0
307 189 -1 0
306 189 -1 0
305 189 -1 0
304 189 -1 0
303 189 -1 0
302 189 -1 0
301 189 -1 0
300 189 -1 0
313 188 -1 0
312 188 -1 0
311 188 -1 0
310 188 -1 0
309 188 -1 0
308 188 -1 0
307 188 -1 0
306 188 -1 0
305 188 -1 0
304 188 -1 0
303 188 -1 0
302 188 -1 0
301 188 -1 0
300 188 -1 0
314 187 -1 0
313 187 -1 0
312 187 -1 0
311 187 -1 0
310 187 -1 0
309 187 -1 0
308 187 -1 0
307 187 -1 0
306 187 -1 0
305 187 -1 0
304 187 -1 0
303 187 -1 0
302 187 -1 0
301 187 -1 0
316 186 -1 0
315 186 -1 0
314 186 -1 0
313 186 -1 0
312 186 -1 0
311 186 -1 0
310 186 -1 0
309 186 -1 0
308 186 -1 0
307 186 -1 0
306 186 -1 0
305 186 -1 0
304 186 -1 0
303 186 -1 0
317 185 -1 0
316 185 -1 0
315 185 -1 0
314 185 -1 0
313 185 -1 0
312 185 -1 0
311 185 -1 0
310 185 -1 0
309 185 -1 0
308 185 -1 0
307 185 -1 0
306 185 -1 0
305 185 -1 0
304 185 -1 0
303 185 -1 0
317 184 -1 0
316 184 -1 0
315 184 -1 0
314 184 -1 0
313 184 -1 0
312 184 -1 0
311 184 -1 0
310 184 -1 0
309 184 -1 0
308 184 -1 0
307 184 -1 0
306 184 -1 0
305 184 -1 0
304 184 -1 0
317 183 -1 0
316 183 -1 0
315 183 -1 0
314 183 -1 0
313 183 -1 0
312 183 -1 0
311 183 -1 0
310 183 -1 0
309 183 -1 0
308 183 -1 0
307 183 -1 0
306 183 -1 0
305 183 -1 0
318 182 -1 0
317 182 -1 0
316 182 -1 0
315 182 -1 0
314 182 -1 0
313 182 -1 0
312 182 -1 0
311 182 -1 0
310 182 -1 0
309 182 -1 0
308 182 -1 0
307 182 -1 0
306 182 -1 0
317 181 -1 0
316 181 -1 0
315 181 -1 0
314 181 -1 0
313 181 -1 0
312 181 -1 0
311 181 -1 0
310 181 -1 0
309 181 -1 0
308 181 -1 0
307 181 -1 0
319 180 -1 0
318 180 -1 0
317 180 -1 0
316 180 -1 0
315 180 -1 0
314 180 -1 0
313 180 -1 0
312 180 -1 0
311 180 -1 0
310 180 -1 0
309 180 -1 0
308 180 -1 0
307 180 -1 0
320 179 -1 0
319 179 -1 0
318 179 -1 0
317 179 -1 0
316 179 -1 0
315 179 -1 0
314 179 -1 0
313 179 -1 0
312 179 -1 0
311 179 -1 0
310 179 -1 0
309 179 -1 0
308 179 -1 0
320 178 -1 0
319 178 -1 0
318 178 -1 0
317 178 -1 0
316 178 -1 0
315 178 -1 0
314 178 -1 0
313 178 -1 0
312 178 -1 0
311 178 -1 0
310 178 -1 0
321 177 -1 0
320 177 -1 0
319 177 -1 0
318 177 -1 0
317 177 -1 0
316 177 -1 0
315 177 -1 0
314 177 -1 0
313 177 -1 0
312 177 -1 0
322 176 -1 0
321 176 -1 0
320 176 -1 0
319 176 -1 0
318 176 -1 0
317 176 -1 0
316 176 -1 0
315 176 -1 0
314 176 -1 0
313 176 -1 0
312 176 -1 0
311 176 -1 0
232 176 -1 1
229 176 -1 1
228 176 -1 1
226 176 -1 1
222 176 -1 1
219 176 -1 1
218 176 -1 1
217 176 -1 1
323 175 -1 0
322 175 -1 0
321 175 -1 0
320 175 -1 0
319 175 -1 0
318 175 -1 0
317 175 -1 0
316 175 -1 0
315 175 -1 0
314 175 -1 0
313 175 -1 0
312 175 -1 0
235 175 -1 1
234 175 -1 1
233 175 -1 1
232 175 -1 1
231 175 -1 1
230 175 -1 1
229 175 -1 1
228 175 -1 1
227 175 -1 1
226 175 -1 1
225 175 -1 1
224 175 -1 1
223 175 -1 1
222 175 -1 1
221 175 -1 1
220 175 -1 1
219 175 -1 1
218 175 -1 1
217 175 -1 1
216 175 -1 1
215 175 -1 1
214 175 -1 1
323 174 -1 0
322 174 -1 0
321 174 -1 0
320 174 -1 0
319 174 -1 0
318 174 -1 0
317 174 -1 0
316 174 -1 0
315 174 -1 0
314 174 -1 0
313 174 -1 0
312 174 -1 0
238 174 -1 1
237 174 -1 1
236 174 -1 1
235 174 -1 1
234 174 -1 1
233 174 -1 1
232 174 -1 1
231 174 -1 1
230 174 -1 1
229 174 -1 1
228 174 -1 1
227 174 -1 1
226 174 -1 1
225 174 -1 1
224 174 -1 1
223 174 -1 1
222 174 -1 1
221 174 -1 1
220 174 -1 1
219 174 -1 1
218 174 -1 1
217 174 -1 1
216 174 -1 1
215 174 -1 1
214 174 -1 1
213 174 -1 1
323 173 -1 0
322 173 -1 0
321 173 -1 0
320 173 -1 0
319 173 -1 0
318 173 -1 0
317 173 -1 0
316 173 -1 0
315 173 -1 0
314 173 -1 0
313 173 -1 0
312 173 -1 0
239 173 -1 1
238 173 -1 1
237 173 -1 1
236 173 -1 1
235 173 -1 1
234 173 -1 1
233 173 -1 1
232 173 -1 1
231 173 -1 1
230 173 -1 1
229 173 -1 1
228 173 -1 1
227 173 -1 1
226 173 -1 1
225 173 -1 1
224 173 -1 1
223 173 -1 1
222 173 -1 1
221 173 -1 1
220 173 -1 1
219 173 -1 1
218 173 -1 1
217 173 -1 1
216 173 -1 1
215 173 -1 1
214 173 -1 1
213 173 -1 1
324 172 -1 0
323 172 -1 0
322 172 -1 0
321 172 -1 0
320 172 -1 0
319 172 -1 0
318 172 -1 0
317 172 -1 0
316 172 -1 0
315 172 -1 0
314 172 -1 0
313 172 -1 0
239 172 -1 1
238 172 -1 1
237 172 -1 1
236 172 -1 1
235 172 -1 1
234 172 -1 1
233 172 -1 1
232 172 -1 1
231 172 -1 1
230 172 -1 1
229 172 -1 1
228 172 -1 1
227 172 -1 1
226 172 -1 1
225 172 -1 1
224 172 -1 1
223 172 -1 1
222 172 -1 1
221 172 -1 1
220 172 -1 1
219 172 -1 1
218 172 -1 1
217 172 -1 1
216 172 -1 1
215 172 -1 1
214 172 -1 1
213 172 -1 1
323 171 -1 0
322 171 -1 0
321 171 -1 0
320 171 -1 0
319 171 -1 0
318 171 -1 0
317 171 -1 0
316 171 -1 0
315 171 -1 0
314 171 -1 0
313 171 -1 0
241 171 -1 1
240 171 -1 1
239 171 -1 1
238 171 -1 1
237 171 -1 1
236 171 -1 1
235 171 -1 1
234 171 -1 1
233 171 -1 1
232 171 -1 1
231 171 -1 1
230 171 -1 1
229 171 -1 1
228 171 -1 1
227 171 -1 1
226 171 -1 1
225 171 -1 1
224 171 -1 1
223 171 -1 1
222 171 -1 1
221 171 -1 1
220 171 -1 1
219 171 -1 1
218 171 -1 1
217 171 -1 1
216 171 -1 1
215 171 -1 1
214 171 -1 1
213 171 -1 1
212 171 -1 1
324 170 -1 0
323 170 -1 0
322 170 -1 0
321 170 -1 0
320 170 -1 0
319 170 -1 0
318 170 -1 0
317 170 -1 0
316 170 -1 0
315 170 -1 0
314 170 -1 0
242 170 -1 1
241 170 -1 1
240 170 -1 1
239 170 -1 1
238 170 -1 1
237 170 -1 1
236 170 -1 1
235 170 -1 1
234 170 -1 1
233 170 -1 1
232 170 -1 1
231 170 -1 1
230 170 -1 1
229 170 -1 1
228 170 -1 1
227 170 -1 1
226 170 -1 1
225 170 -1 1
224 170 -1 1
223 170 -1 1
222 170 -1 1
221 170 -1 1
220 170 -1 1
219 170 -1 1
218 170 -1 1
217 170 -1 1
216 170 -1 1
215 170 -1 1
214 170 -1 1
213 170 -1 1
212 170 -1 1
159 170 -1 0
324 169 -1 0
