2550 408 341
209 231 -1 0
212 230 -1 0
211 230 -1 0
210 230 -1 0
209 230 -1 0
208 230 -1 0
207 230 -1 0
206 230 -1 0
213 229 -1 0
212 229 -1 0
211 229 -1 0
210 229 -1 0
209 229 -1 0
208 229 -1 0
207 229 -1 0
206 229 -1 0
205 229 -1 0
213 228 -1 0
212 228 -1 0
211 228 -1 0
210 228 -1 0
209 228 -1 0
208 228 -1 0
207 228 -1 0
206 228 -1 0
205 228 -1 0
214 227 -1 0
213 227 -1 0
212 227 -1 0
211 227 -1 0
210 227 -1 0
209 227 -1 0
208 227 -1 0
207 227 -1 0
206 227 -1 0
205 227 -1 0
216 226 -1 0
215 226 -1 0
214 226 -1 0
213 226 -1 0
212 226 -1 0
211 226 -1 0
210 226 -1 0
209 226 -1 0
208 226 -1 0
207 226 -1 0
206 226 -1 0
205 226 -1 0
204 226 -1 0
217 225 -1 0
216 225 -1 0
215 225 -1 0
214 225 -1 0
213 225 -1 0
212 225 -1 0
211 225 -1 0
210 225 -1 0
209 225 -1 0
208 225 -1 0
207 225 -1 0
206 225 -1 0
205 225 -1 0
204 225 -1 0
217 224 -1 0
216 224 -1 0
215 224 -1 0
214 224 -1 0
213 224 -1 0
212 224 -1 0
211 224 -1 0
210 224 -1 0
209 224 -1 0
208 224 -1 0
207 224 -1 0
206 224 -1 0
205 224 -1 0
217 223 -1 0
216 223 -1 0
215 223 -1 0
214 223 -1 0
213 223 -1 0
212 223 -1 0
211 223 -1 0
210 223 -1 0
209 223 -1 0
208 223 -1 0
207 223 -1 0
206 223 -1 0
205 223 -1 0
218 222 -1 0
217 222 -1 0
216 222 -1 0
215 222 -1 0
214 222 -1 0
213 222 -1 0
212 222 -1 0
211 222 -1 0
210 222 -1 0
209 222 -1 0
208 222 -1 0
207 222 -1 0
206 222 -1 0
205 222 -1 0
220 221 -1 0
219 221 -1 0
218 221 -1 0
217 221 -1 0
216 221 -1 0
215 221 -1 0
214 221 -1 0
213 221 -1 0
212 221 -1 0
211 221 -1 0
210 221 -1 0
209 221 -1 0
208 221 -1 0
207 221 -1 0
206 221 -1 0
221 220 -1 0
220 220 -1 0
219 220 -1 0
218 220 -1 0
217 220 -1 0
216 220 -1 0
215 220 -1 0
214 220 -1 0
213 220 -1 0
212 220 -1 0
211 220 -1 0
210 220 -1 0
209 220 -1 0
208 220 -1 0
207 220 -1 0
221 219 -1 0
220 219 -1 0
219 219 -1 0
218 219 -1 0
217 219 -1 0
216 219 -1 0
215 219 -1 0
214 219 -1 0
213 219 -1 0
212 219 -1 0
211 219 -1 0
210 219 -1 0
209 219 -1 0
208 219 -1 0
207 219 -1 0
206 219 -1 0
222 218 -1 0
221 218 -1 0
220 218 -1 0
219 218 -1 0
218 218 -1 0
217 218 -1 0
216 218 -1 0
215 218 -1 0
214 218 -1 0
213 218 -1 0
212 218 -1 0
211 218 -1 0
210 218 -1 0
209 218 -1 0
208 218 -1 0
207 218 -1 0
223 217 -1 0
222 217 -1 0
221 217 -1 0
220 217 -1 0
219 217 -1 0
218 217 -1 0
217 217 -1 0
216 217 -1 0
215 217 -1 0
214 217 -1 0
213 217 -1 0
212 217 -1 0
211 217 -1 0
210 217 -1 0
209 217 -1 0
208 217 -1 0
207 217 -1 0
223 216 -1 0
222 216 -1 0
221 216 -1 0
220 216 -1 0
219 216 -1 0
218 216 -1 0
217 216 -1 0
216 216 -1 0
215 216 -1 0
214 216 -1 0
213 216 -1 0
212 216 -1 0
211 216 -1 0
210 216 -1 0
209 216 -1 0
208 216 -1 0
207 216 -1 0
223 215 -1 0
