1691 408 341
237 144 -1 0
234 144 -1 0
233 144 -1 0
232 144 -1 0
230 144 -1 0
229 144 -1 0
226 144 -1 0
225 144 -1 0
224 144 -1 0
223 144 -1 0
221 144 -1 0
220 144 -1 0
219 144 -1 0
240 143 -1 0
239 143 -1 0
238 143 -1 0
237 143 -1 0
236 143 -1 0
235 143 -1 0
234 143 -1 0
233 143 -1 0
232 143 -1 0
231 143 -1 0
230 143 -1 0
229 143 -1 0
228 143 -1 0
227 143 -1 0
226 143 -1 0
225 143 -1 0
224 143 -1 0
223 143 -1 0
222 143 -1 0
221 143 -1 0
220 143 -1 0
219 143 -1 0
218 143 -1 0
217 143 -1 0
216 143 -1 0
243 142 -1 0
241 142 -1 0
240 142 -1 0
239 142 -1 0
238 142 -1 0
237 142 -1 0
236 142 -1 0
235 142 -1 0
234 142 -1 0
233 142 -1 0
232 142 -1 0
231 142 -1 0
230 142 -1 0
229 142 -1 0
228 142 -1 0
227 142 -1 0
226 142 -1 0
225 142 -1 0
224 142 -1 0
223 142 -1 0
222 142 -1 0
221 142 -1 0
220 142 -1 0
219 142 -1 0
218 142 -1 0
217 142 -1 0
216 142 -1 0
215 142 -1 0
214 142 -1 0
246 141 -1 0
245 141 -1 0
244 141 -1 0
243 141 -1 0
242 141 -1 0
241 141 -1 0
240 141 -1 0
239 141 -1 0
238 141 -1 0
237 141 -1 0
236 141 -1 0
235 141 -1 0
234 141 -1 0
233 141 -1 0
232 141 -1 0
231 141 -1 0
230 141 -1 0
229 141 -1 0
228 141 -1 0
227 141 -1 0
226 141 -1 0
225 141 -1 0
224 141 -1 0
223 141 -1 0
222 141 -1 0
221 141 -1 0
220 141 -1 0
219 141 -1 0
218 141 -1 0
217 141 -1 0
216 141 -1 0
215 141 -1 0
214 141 -1 0
213 141 -1 0
259 140 -1 0
247 140 -1 0
246 140 -1 0
245 140 -1 0
244 140 -1 0
243 140 -1 0
242 140 -1 0
241 140 -1 0
240 140 -1 0
239 140 -1 0
238 140 -1 0
237 140 -1 0
236 140 -1 0
235 140 -1 0
234 140 -1 0
233 140 -1 0
232 140 -1 0
231 140 -1 0
230 140 -1 0
229 140 -1 0
228 140 -1 0
227 140 -1 0
226 140 -1 0
225 140 -1 0
224 140 -1 0
223 140 -1 0
222 140 -1 0
221 140 -1 0
220 140 -1 0
219 140 -1 0
218 140 -1 0
217 140 -1 0
216 140 -1 0
215 140 -1 0
214 140 -1 0
213 140 -1 0
259 139 -1 0
247 139 -1 0
246 139 -1 0
245 139 -1 0
244 139 -1 0
243 139 -1 0
242 139 -1 0
241 139 -1 0
240 139 -1 0
239 139 -1 0
238 139 -1 0
237 139 -1 0
236 139 -1 0
235 139 -1 0
234 139 -1 0
233 139 -1 0
232 139 -1 0
231 139 -1 0
230 139 -1 0
229 139 -1 0
228 139 -1 0
227 139 -1 0
226 139 -1 0
225 139 -1 0
224 139 -1 0
223 139 -1 0
222 139 -1 0
221 139 -1 0
220 139 -1 0
219 139 -1 0
218 139 -1 0
217 139 -1 0
216 139 -1 0
215 139 -1 0
214 139 -1 0
213 139 -1 0
252 138 -1 0
247 138 -1 0
246 138 -1 0
245 138 -1 0
244 138 -1 0
243 138 -1 0
242 138 -1 0
241 138 -1 0
240 138 -1 0
239 138 -1 0
238 138 -1 0
237 138 -1 0
236 138 -1 0
235 138 -1 0
234 138 -1 0
233 138 -1 0
232 138 -1 0
231 138 -1 0
230 138 -1 0
229 138 -1 0
228 138 -1 0
227 138 -1 0
226 138 -1 0
225 138 -1 0
224 138 -1 0
223 138 -1 0
222 138 -1 0
221 138 -1 0
220 138 -1 0
219 138 -1 0
218 138 -1 0
217 138 -1 0
216 138 -1 0
215 138 -1 0
214 138 -1 0
213 138 -1 0
212 138 -1 0
259 137 -1 0
258 137 -1 0
255 137 -1 0
254 137 -1 0
253 137 -1 0
252 137 -1 0
251 137 -1 0
250 137 -1 0
249 137 -1 0
248 137 -1 0
247 137 -1 0
246 137 -1 0
245 137 -1 0
244 137 -1 0
243 137 -1 0
242 137 -1 0
241 137 -1 0
240 137 -1 0
239 137 -1 0
238 137 -1 0
237 137 -1 0
236 137 -1 0
235 137 -1 0
234 137 -1 0
233 137 -1 0
232 137 -1 0
231 137 -1 0
230 137 -1 0
229 137 -1 0
228 137 -1 0
227 137 -1 0
226 137 -1 0
225 137 -1 0
224 137 -1 0
223 137 -1 0
222 137 -1 0
221 137 -1 0
220 137 -1 0
219 137 -1 0
218 137 -1 0
217 137 -1 0
216 137 -1 0
215 137 -1 0
214 137 -1 0
213 137 -1 0
267 136 -1 0
266 136 -1 0
265 136 -1 0
262 136 -1 0
261 136 -1 0
260 136 -1 0
259 136 -1 0
258 136 -1 0
257 136 -1 0
256 136 -1 0
255 136 -1 0
254 136 -1 0
253 136 -1 0
252 136 -1 0
251 136 -1 0
250 136 -1 0
249 136 -1 0
248 136 -1 0
247 136 -1 0
246 136 -1 0
245 136 -1 0
244 136 -1 0
243 136 -1 0
242 136 -1 0
241 136 -1 0
240 136 -1 0
239 136 -1 0
238 136 -1 0
237 136 -1 0
236 136 -1 0
235 136 -1 0
234 136 -1 0
233 136 -1 0
232 136 -1 0
231 136 -1 0
230 136 -1 0
229 136 -1 0
228 136 -1 0
227 136 -1 0
226 136 -1 0
225 136 -1 0
224 136 -1 0
223 136 -1 0
222 136 -1 0
221 136 -1 0
220 136 -1 0
219 136 -1 0
218 136 -1 0
217 136 -1 0
216 136 -1 0
215 136 -1 0
214 136 -1 0
213 136 -1 0
212 136 -1 0
270 135 -1 0
269 135 -1 0
268 135 -1 0
267 135 -1 0
266 135 -1 0
265 135 -1 0
264 135 -1 0
263 135 -1 0
262 135 -1 0
261 135 -1 0
260 135 -1 0
259 135 -1 0
258 135 -1 0
257 135 -1 0
256 135 -1 0
255 135 -1 0
254 135 -1 0
253 135 -1 0
252 135 -1 0
251 135 -1 0
250 135 -1 0
249 135 -1 0
248 135 -1 0
247 135 -1 0
246 135 -1 0
245 135 -1 0
244 135 -1 0
243 135 -1 0
242 135 -1 0
241 135 -1 0
240 135 -1 0
239 135 -1 0
238 135 -1 0
237 135 -1 0
236 135 -1 0
235 135 -1 0
234 135 -1 0
233 135 -1 0
232 135 -1 0
231 135 -1 0
230 135 -1 0
229 135 -1 0
228 135 -1 0
227 135 -1 0
226 135 -1 0
225 135 -1 0
224 135 -1 0
223 135 -1 0
222 135 -1 0
