2934 408 341
294 243 -1 0
293 243 -1 0
297 242 -1 0
296 242 -1 0
295 242 -1 0
294 242 -1 0
293 242 -1 0
292 242 -1 0
291 242 -1 0
290 242 -1 0
298 241 -1 0
297 241 -1 0
296 241 -1 0
295 241 -1 0
294 241 -1 0
293 241 -1 0
292 241 -1 0
291 241 -1 0
290 241 -1 0
289 241 -1 0
298 240 -1 0
297 240 -1 0
296 240 -1 0
295 240 -1 0
294 240 -1 0
293 240 -1 0
292 240 -1 0
291 240 -1 0
290 240 -1 0
289 240 -1 0
300 239 -1 0
299 239 -1 0
298 239 -1 0
297 239 -1 0
296 239 -1 0
295 239 -1 0
294 239 -1 0
293 239 -1 0
292 239 -1 0
291 239 -1 0
290 239 -1 0
289 239 -1 0
301 238 -1 0
300 238 -1 0
299 238 -1 0
298 238 -1 0
297 238 -1 0
296 238 -1 0
295 238 -1 0
294 238 -1 0
293 238 -1 0
292 238 -1 0
291 238 -1 0
290 238 -1 0
289 238 -1 0
288 238 -1 0
301 237 -1 0
300 237 -1 0
299 237 -1 0
298 237 -1 0
297 237 -1 0
296 237 -1 0
295 237 -1 0
294 237 -1 0
293 237 -1 0
292 237 -1 0
291 237 -1 0
290 237 -1 0
289 237 -1 0
301 236 -1 0
300 236 -1 0
299 236 -1 0
298 236 -1 0
297 236 -1 0
296 236 -1 0
295 236 -1 0
294 236 -1 0
293 236 -1 0
292 236 -1 0
291 236 -1 0
290 236 -1 0
289 236 -1 0
303 235 -1 0
302 235 -1 0
301 235 -1 0
300 235 -1 0
299 235 -1 0
298 235 -1 0
297 235 -1 0
296 235 -1 0
295 235 -1 0
294 235 -1 0
293 235 -1 0
292 235 -1 0
291 235 -1 0
290 235 -1 0
289 235 -1 0
310 234 -1 0
306 234 -1 0
305 234 -1 0
304 234 -1 0
303 234 -1 0
302 234 -1 0
301 234 -1 0
300 234 -1 0
299 234 -1 0
298 234 -1 0
297 234 -1 0
296 234 -1 0
295 234 -1 0
294 234 -1 0
293 234 -1 0
292 234 -1 0
291 234 -1 0
