2405 408 341
120 244 -1 0
123 243 -1 0
122 243 -1 0
121 243 -1 0
120 243 -1 0
119 243 -1 0
118 243 -1 0
117 243 -1 0
124 242 -1 0
123 242 -1 0
122 242 -1 0
121 242 -1 0
120 242 -1 0
119 242 -1 0
118 242 -1 0
117 242 -1 0
116 242 -1 0
124 241 -1 0
123 241 -1 0
122 241 -1 0
121 241 -1 0
120 241 -1 0
119 241 -1 0
118 241 -1 0
117 241 -1 0
116 241 -1 0
124 240 -1 0
123 240 -1 0
122 240 -1 0
121 240 -1 0
120 240 -1 0
119 240 -1 0
118 240 -1 0
117 240 -1 0
116 240 -1 0
115 240 -1 0
125 239 -1 0
124 239 -1 0
123 239 -1 0
122 239 -1 0
121 239 -1 0
120 239 -1 0
119 239 -1 0
118 239 -1 0
117 239 -1 0
116 239 -1 0
115 239 -1 0
114 239 -1 0
125 238 -1 0
124 238 -1 0
123 238 -1 0
122 238 -1 0
121 238 -1 0
120 238 -1 0
119 238 -1 0
118 238 -1 0
117 238 -1 0
116 238 -1 0
115 238 -1 0
114 238 -1 0
113 238 -1 0
124 237 -1 0
123 237 -1 0
122 237 -1 0
121 237 -1 0
120 237 -1 0
119 237 -1 0
118 237 -1 0
117 237 -1 0
116 237 -1 0
115 237 -1 0
114 237 -1 0
113 237 -1 0
112 237 -1 0
124 236 -1 0
123 236 -1 0
122 236 -1 0
121 236 -1 0
120 236 -1 0
119 236 -1 0
118 236 -1 0
117 236 -1 0
116 236 -1 0
115 236 -1 0
114 236 -1 0
113 236 -1 0
112 236 -1 0
111 236 -1 0
124 235 -1 0
123 235 -1 0
122 235 -1 0
121 235 -1 0
120 235 -1 0
119 235 -1 0
118 235 -1 0
117 235 -1 0
116 235 -1 0
115 235 -1 0
114 235 -1 0
113 235 -1 0
112 235 -1 0
111 235 -1 0
123 234 -1 0
122 234 -1 0
121 234 -1 0
120 234 -1 0
119 234 -1 0
118 234 -1 0
117 234 -1 0
116 234 -1 0
115 234 -1 0
114 234 -1 0
113 234 -1 0
112 234 -1 0
111 234 -1 0
122 233 -1 0
121 233 -1 0
120 233 -1 0
119 233 -1 0
118 233 -1 0
117 233 -1 0
116 233 -1 0
115 233 -1 0
114 233 -1 0
113 233 -1 0
112 233 -1 0
111 233 -1 0
110 233 -1 0
121 232 -1 0
120 232 -1 0
119 232 -1 0
118 232 -1 0
117 232 -1 0
116 232 -1 0
115 232 -1 0
114 232 -1 0
113 232 -1 0
112 232 -1 0
111 232 -1 0
110 232 -1 0
121 231 -1 0
120 231 -1 0
119 231 -1 0
118 231 -1 0
117 231 -1 0
116 231 -1 0
115 231 -1 0
114 231 -1 0
113 231 -1 0
112 231 -1 0
111 231 -1 0
110 231 -1 0
120 230 -1 0
119 230 -1 0
118 230 -1 0
117 230 -1 0
116 230 -1 0
115 230 -1 0
114 230 -1 0
113 230 -1 0
112 230 -1 0
111 230 -1 0
110 230 -1 0
119 229 -1 0
118 229 -1 0
117 229 -1 0
116 229 -1 0
115 229 -1 0
114 229 -1 0
113 229 -1 0
112 229 -1 0
111 229 -1 0
110 229 -1 0
109 229 -1 0
119 228 -1 0
118 228 -1 0
117 228 -1 0
116 228 -1 0
115 228 -1 0
114 228 -1 0
113 228 -1 0
112 228 -1 0
111 228 -1 0
110 228 -1 0
118 227 -1 0
117 227 -1 0
116 227 -1 0
115 227 -1 0
114 227 -1 0
113 227 -1 0
112 227 -1 0
111 227 -1 0
110 227 -1 0
118 226 -1 0
117 226 -1 0
116 226 -1 0
115 226 -1 0
114 226 -1 0
113 226 -1 0
112 226 -1 0
111 226 -1 0
110 226 -1 0
119 225 -1 0
118 225 -1 0
117 225 -1 0
116 225 -1 0
115 225 -1 0
114 225 -1 0
113 225 -1 0
112 225 -1 0
111 225 -1 0
110 225 -1 0
109 225 -1 0
118 224 -1 0
117 224 -1 0
116 224 -1 0
115 224 -1 0
114 224 -1 0
113 224 -1 0
112 224 -1 0
111 224 -1 0
110 224 -1 0
118 223 -1 0
117 223 -1 0
116 223 -1 0
115 223 -1 0
114 223 -1 0
113 223 -1 0
112 223 -1 0
111 223 -1 0
110 223 -1 0
119 222 -1 0
118 222 -1 0
117 222 -1 0
116 222 -1 0
115 222 -1 0
114 222 -1 0
113 222 -1 0
112 222 -1 0
111 222 -1 0
110 222 -1 0
109 222 -1 0
119 221 -1 0
118 221 -1 0
117 221 -1 0
116 221 -1 0
115 221 -1 0
114 221 -1 0
113 221 -1 0
112 221 -1 0
111 221 -1 0
110 221 -1 0
109 221 -1 0
118 220 -1 0
117 220 -1 0
116 220 -1 0
115 220 -1 0
114 220 -1 0
113 220 -1 0
112 220 -1 0
111 220 -1 0
110 220 -1 0
118 219 -1 0
117 219 -1 0
116 219 -1 0
115 219 -1 0
114 219 -1 0
113 219 -1 0
112 219 -1 0
111 219 -1 0
110 219 -1 0
109 219 -1 0
118 218 -1 0
117 218 -1 0
116 218 -1 0
115 218 -1 0
114 218 -1 0
113 218 -1 0
112 218 -1 0
111 218 -1 0
110 218 -1 0
109 218 -1 0
117 217 -1 0
116 217 -1 0
115 217 -1 0
114 217 -1 0
113 217 -1 0
112 217 -1 0
111 217 -1 0
110 217 -1 0
109 217 -1 0
118 216 -1 0
117 216 -1 0
116 216 -1 0
115 216 -1 0
114 216 -1 0
113 216 -1 0
112 216 -1 0
111 216 -1 0
110 216 -1 0
109 216 -1 0
108 216 -1 0
117 215 -1 0
116 215 -1 0
115 215 -1 0
114 215 -1 0
113 215 -1 0
112 215 -1 0
111 215 -1 0
110 215 -1 0
109 215 -1 0
117 214 -1 0
116 214 -1 0
115 214 -1 0
114 214 -1 0
113 214 -1 0
112 214 -1 0
111 214 -1 0
110 214 -1 0
109 214 -1 0
118 213 -1 0
117 213 -1 0
116 213 -1 0
115 213 -1 0
114 213 -1 0
113 213 -1 0
112 213 -1 0
111 213 -1 0
110 213 -1 0
109 213 -1 0
108 213 -1 0
117 212 -1 0
116 212 -1 0
115 212 -1 0
114 212 -1 0
113 212 -1 0
112 212 -1 0
111 212 -1 0
110 212 -1 0
109 212 -1 0
117 211 -1 0
116 211 -1 0
115 211 -1 0
114 211 -1 0
113 211 -1 0
112 211 -1 0
111 211 -1 0
110 211 -1 0
109 211 -1 0
117 210 -1 0
116 210 -1 0
115 210 -1 0
114 210 -1 0
113 210 -1 0
112 210 -1 0
111 210 -1 0
110 210 -1 0
109 210 -1 0
210 209 -1 1
209 209 -1 1
118 209 -1 0
117 209 -1 0
116 209 -1 0
115 209 -1 0
114 209 -1 0
113 209 -1 0
112 209 -1 0
111 209 -1 0
110 209 -1 0
109 209 -1 0
108 209 -1 0
213 208 -1 1
212 208 -1 1
211 208 -1 1
210 208 -1 1
209 208 -1 1
208 208 -1 1
207 208 -1 1
206 208 -1 1
117 208 -1 0
116 208 -1 0
115 208 -1 0
114 208 -1 0
113 208 -1 0
112 208 -1 0
111 208 -1 0
