2326 408 341
264 220 -1 0
267 219 -1 0
266 219 -1 0
265 219 -1 0
264 219 -1 0
263 219 -1 0
262 219 -1 0
261 219 -1 0
268 218 -1 0
267 218 -1 0
266 218 -1 0
265 218 -1 0
264 218 -1 0
263 218 -1 0
262 218 -1 0
261 218 -1 0
260 218 -1 0
271 217 -1 0
270 217 -1 0
269 217 -1 0
268 217 -1 0
267 217 -1 0
266 217 -1 0
265 217 -1 0
264 217 -1 0
263 217 -1 0
262 217 -1 0
261 217 -1 0
260 217 -1 0
272 216 -1 0
271 216 -1 0
270 216 -1 0
269 216 -1 0
268 216 -1 0
267 216 -1 0
266 216 -1 0
265 216 -1 0
264 216 -1 0
263 216 -1 0
262 216 -1 0
261 216 -1 0
260 216 -1 0
272 215 -1 0
271 215 -1 0
270 215 -1 0
269 215 -1 0
268 215 -1 0
267 215 -1 0
266 215 -1 0
265 215 -1 0
264 215 -1 0
263 215 -1 0
262 215 -1 0
261 215 -1 0
260 215 -1 0
259 215 -1 0
274 214 -1 0
273 214 -1 0
272 214 -1 0
271 214 -1 0
270 214 -1 0
269 214 -1 0
268 214 -1 0
267 214 -1 0
266 214 -1 0
265 214 -1 0
264 214 -1 0
263 214 -1 0
262 214 -1 0
261 214 -1 0
260 214 -1 0
277 213 -1 0
275 213 -1 0
274 213 -1 0
273 213 -1 0
272 213 -1 0
271 213 -1 0
270 213 -1 0
269 213 -1 0
268 213 -1 0
267 213 -1 0
266 213 -1 0
265 213 -1 0
264 213 -1 0
263 213 -1 0
262 213 -1 0
261 213 -1 0
260 213 -1 0
280 212 -1 0
279 212 -1 0
278 212 -1 0
277 212 -1 0
276 212 -1 0
275 212 -1 0
274 212 -1 0
273 212 -1 0
272 212 -1 0
271 212 -1 0
270 212 -1 0
269 212 -1 0
268 212 -1 0
267 212 -1 0
266 212 -1 0
265 212 -1 0
264 212 -1 0
263 212 -1 0
262 212 -1 0
261 212 -1 0
260 212 -1 0
281 211 -1 0
280 211 -1 0
279 211 -1 0
278 211 -1 0
277 211 -1 0
276 211 -1 0
275 211 -1 0
274 211 -1 0
273 211 -1 0
272 211 -1 0
271 211 -1 0
270 211 -1 0
269 211 -1 0
268 211 -1 0
267 211 -1 0
266 211 -1 0
265 211 -1 0
264 211 -1 0
263 211 -1 0
262 211 -1 0
261 211 -1 0
282 210 -1 0
281 210 -1 0
280 210 -1 0
279 210 -1 0
278 210 -1 0
277 210 -1 0
276 210 -1 0
275 210 -1 0
274 210 -1 0
273 210 -1 0
272 210 -1 0
271 210 -1 0
270 210 -1 0
269 210 -1 0
268 210 -1 0
267 210 -1 0
266 210 -1 0
265 210 -1 0
264 210 -1 0
263 210 -1 0
262 210 -1 0
285 209 -1 0
284 209 -1 0
283 209 -1 0
282 209 -1 0
281 209 -1 0
280 209 -1 0
279 209 -1 0
278 209 -1 0
277 209 -1 0
276 209 -1 0
275 209 -1 0
274 209 -1 0
273 209 -1 0
272 209 -1 0
271 209 -1 0
270 209 -1 0
269 209 -1 0
268 209 -1 0
267 209 -1 0
266 209 -1 0
265 209 -1 0
286 208 -1 0
285 208 -1 0
284 208 -1 0
283 208 -1 0
282 208 -1 0
281 208 -1 0
280 208 -1 0
279 208 -1 0
278 208 -1 0
277 208 -1 0
276 208 -1 0
275 208 -1 0
274 208 -1 0
273 208 -1 0
272 208 -1 0
271 208 -1 0
270 208 -1 0
269 208 -1 0
268 208 -1 0
267 208 -1 0
288 207 -1 0
286 207 -1 0
285 207 -1 0
284 207 -1 0
283 207 -1 0
282 207 -1 0
281 207 -1 0
280 207 -1 0
279 207 -1 0
278 207 -1 0
277 207 -1 0
276 207 -1 0
275 207 -1 0
274 207 -1 0
273 207 -1 0
272 207 -1 0
271 207 -1 0
270 207 -1 0
269 207 -1 0
268 207 -1 0
267 207 -1 0
291 206 -1 0
290 206 -1 0
289 206 -1 0
288 206 -1 0
287 206 -1 0
286 206 -1 0
285 206 -1 0
284 206 -1 0
283 206 -1 0
282 206 -1 0
281 206 -1 0
280 206 -1 0
279 206 -1 0
278 206 -1 0
277 206 -1 0
276 206 -1 0
275 206 -1 0
274 206 -1 0
273 206 -1 0
272 206 -1 0
271 206 -1 0
270 206 -1 0
269 206 -1 0
268 206 -1 0
292 205 -1 0
291 205 -1 0
290 205 -1 0
289 205 -1 0
288 205 -1 0
287 205 -1 0
286 205 -1 0
285 205 -1 0
284 205 -1 0
283 205 -1 0
282 205 -1 0
281 205 -1 0
280 205 -1 0
279 205 -1 0
278 205 -1 0
