2809 408 341
102 284 -1 0
105 283 -1 0
104 283 -1 0
103 283 -1 0
102 283 -1 0
101 283 -1 0
100 283 -1 0
99 283 -1 0
106 282 -1 0
105 282 -1 0
104 282 -1 0
103 282 -1 0
102 282 -1 0
101 282 -1 0
100 282 -1 0
99 282 -1 0
98 282 -1 0
106 281 -1 0
105 281 -1 0
104 281 -1 0
103 281 -1 0
102 281 -1 0
101 281 -1 0
100 281 -1 0
99 281 -1 0
98 281 -1 0
97 281 -1 0
106 280 -1 0
105 280 -1 0
104 280 -1 0
103 280 -1 0
102 280 -1 0
101 280 -1 0
100 280 -1 0
99 280 -1 0
98 280 -1 0
97 280 -1 0
96 280 -1 0
107 279 -1 0
106 279 -1 0
105 279 -1 0
104 279 -1 0
103 279 -1 0
102 279 -1 0
101 279 -1 0
100 279 -1 0
99 279 -1 0
98 279 -1 0
97 279 -1 0
96 279 -1 0
95 279 -1 0
106 278 -1 0
105 278 -1 0
104 278 -1 0
103 278 -1 0
102 278 -1 0
101 278 -1 0
100 278 -1 0
99 278 -1 0
98 278 -1 0
97 278 -1 0
96 278 -1 0
95 278 -1 0
106 277 -1 0
105 277 -1 0
104 277 -1 0
103 277 -1 0
102 277 -1 0
101 277 -1 0
100 277 -1 0
99 277 -1 0
98 277 -1 0
97 277 -1 0
96 277 -1 0
95 277 -1 0
94 277 -1 0
106 276 -1 0
105 276 -1 0
104 276 -1 0
103 276 -1 0
102 276 -1 0
101 276 -1 0
100 276 -1 0
99 276 -1 0
98 276 -1 0
97 276 -1 0
96 276 -1 0
95 276 -1 0
94 276 -1 0
105 275 -1 0
104 275 -1 0
103 275 -1 0
102 275 -1 0
101 275 -1 0
100 275 -1 0
99 275 -1 0
98 275 -1 0
97 275 -1 0
96 275 -1 0
95 275 -1 0
94 275 -1 0
104 274 -1 0
103 274 -1 0
102 274 -1 0
101 274 -1 0
100 274 -1 0
99 274 -1 0
98 274 -1 0
97 274 -1 0
96 274 -1 0
95 274 -1 0
94 274 -1 0
93 274 -1 0
103 273 -1 0
102 273 -1 0
101 273 -1 0
100 273 -1 0
99 273 -1 0
98 273 -1 0
97 273 -1 0
96 273 -1 0
95 273 -1 0
94 273 -1 0
93 273 -1 0
103 272 -1 0
102 272 -1 0
101 272 -1 0
100 272 -1 0
99 272 -1 0
98 272 -1 0
97 272 -1 0
96 272 -1 0
95 272 -1 0
94 272 -1 0
93 272 -1 0
102 271 -1 0
101 271 -1 0
100 271 -1 0
99 271 -1 0
98 271 -1 0
97 271 -1 0
96 271 -1 0
95 271 -1 0
94 271 -1 0
93 271 -1 0
92 271 -1 0
102 270 -1 0
101 270 -1 0
100 270 -1 0
99 270 -1 0
98 270 -1 0
97 270 -1 0
96 270 -1 0
95 270 -1 0
94 270 -1 0
93 270 -1 0
92 270 -1 0
101 269 -1 0
100 269 -1 0
99 269 -1 0
98 269 -1 0
97 269 -1 0
96 269 -1 0
95 269 -1 0
94 269 -1 0
93 269 -1 0
92 269 -1 0
91 269 -1 0
101 268 -1 0
100 268 -1 0
99 268 -1 0
98 268 -1 0
97 268 -1 0
96 268 -1 0
95 268 -1 0
94 268 -1 0
93 268 -1 0
92 268 -1 0
91 268 -1 0
90 268 -1 0
101 267 -1 0
100 267 -1 0
99 267 -1 0
98 267 -1 0
97 267 -1 0
96 267 -1 0
95 267 -1 0
94 267 -1 0
93 267 -1 0
92 267 -1 0
91 267 -1 0
90 267 -1 0
100 266 -1 0
99 266 -1 0
98 266 -1 0
97 266 -1 0
96 266 -1 0
95 266 -1 0
94 266 -1 0
93 266 -1 0
92 266 -1 0
91 266 -1 0
90 266 -1 0
100 265 -1 0
99 265 -1 0
98 265 -1 0
97 265 -1 0
96 265 -1 0
95 265 -1 0
94 265 -1 0
93 265 -1 0
92 265 -1 0
91 265 -1 0
90 265 -1 0
89 265 -1 0
100 264 -1 0
99 264 -1 0
98 264 -1 0
97 264 -1 0
96 264 -1 0
95 264 -1 0
94 264 -1 0
93 264 -1 0
92 264 -1 0
91 264 -1 0
90 264 -1 0
89 264 -1 0
99 263 -1 0
98 263 -1 0
97 263 -1 0
96 263 -1 0
95 263 -1 0
94 263 -1 0
93 263 -1 0
92 263 -1 0
91 263 -1 0
90 263 -1 0
89 263 -1 0
98 262 -1 0
97 262 -1 0
96 262 -1 0
95 262 -1 0
94 262 -1 0
93 262 -1 0
92 262 -1 0
91 262 -1 0
90 262 -1 0
89 262 -1 0
98 261 -1 0
97 261 -1 0
96 261 -1 0
95 261 -1 0
94 261 -1 0
93 261 -1 0
92 261 -1 0
91 261 -1 0
90 261 -1 0
89 261 -1 0
88 261 -1 0
97 260 -1 0
96 260 -1 0
95 260 -1 0
94 260 -1 0
93 260 -1 0
92 260 -1 0
91 260 -1 0
90 260 -1 0
89 260 -1 0
88 260 -1 0
97 259 -1 0
96 259 -1 0
95 259 -1 0
94 259 -1 0
93 259 -1 0
92 259 -1 0
91 259 -1 0
