2344 408 341
143 231 -1 0
142 231 -1 0
141 231 -1 0
146 230 -1 0
145 230 -1 0
144 230 -1 0
143 230 -1 0
142 230 -1 0
141 230 -1 0
140 230 -1 0
139 230 -1 0
138 230 -1 0
147 229 -1 0
146 229 -1 0
145 229 -1 0
144 229 -1 0
143 229 -1 0
142 229 -1 0
141 229 -1 0
140 229 -1 0
139 229 -1 0
138 229 -1 0
137 229 -1 0
136 229 -1 0
135 229 -1 0
134 229 -1 0
133 229 -1 0
147 228 -1 0
146 228 -1 0
145 228 -1 0
144 228 -1 0
143 228 -1 0
142 228 -1 0
141 228 -1 0
140 228 -1 0
139 228 -1 0
138 228 -1 0
137 228 -1 0
136 228 -1 0
135 228 -1 0
134 228 -1 0
133 228 -1 0
132 228 -1 0
131 228 -1 0
130 228 -1 0
147 227 -1 0
146 227 -1 0
145 227 -1 0
144 227 -1 0
143 227 -1 0
142 227 -1 0
141 227 -1 0
140 227 -1 0
139 227 -1 0
138 227 -1 0
137 227 -1 0
136 227 -1 0
135 227 -1 0
134 227 -1 0
133 227 -1 0
132 227 -1 0
131 227 -1 0
130 227 -1 0
129 227 -1 0
148 226 -1 0
147 226 -1 0
146 226 -1 0
145 226 -1 0
144 226 -1 0
143 226 -1 0
142 226 -1 0
141 226 -1 0
140 226 -1 0
139 226 -1 0
138 226 -1 0
137 226 -1 0
136 226 -1 0
135 226 -1 0
134 226 -1 0
133 226 -1 0
132 226 -1 0
131 226 -1 0
130 226 -1 0
129 226 -1 0
128 226 -1 0
127 226 -1 0
126 226 -1 0
147 225 -1 0
146 225 -1 0
145 225 -1 0
144 225 -1 0
143 225 -1 0
142 225 -1 0
141 225 -1 0
140 225 -1 0
139 225 -1 0
138 225 -1 0
137 225 -1 0
136 225 -1 0
135 225 -1 0
134 225 -1 0
133 225 -1 0
132 225 -1 0
131 225 -1 0
130 225 -1 0
129 225 -1 0
128 225 -1 0
127 225 -1 0
126 225 -1 0
125 225 -1 0
124 225 -1 0
123 225 -1 0
147 224 -1 0
146 224 -1 0
145 224 -1 0
144 224 -1 0
143 224 -1 0
142 224 -1 0
141 224 -1 0
140 224 -1 0
139 224 -1 0
138 224 -1 0
137 224 -1 0
136 224 -1 0
135 224 -1 0
134 224 -1 0
133 224 -1 0
132 224 -1 0
131 224 -1 0
130 224 -1 0
129 224 -1 0
128 224 -1 0
127 224 -1 0
126 224 -1 0
125 224 -1 0
124 224 -1 0
123 224 -1 0
122 224 -1 0
147 223 -1 0
146 223 -1 0
145 223 -1 0
144 223 -1 0
143 223 -1 0
142 223 -1 0
141 223 -1 0
140 223 -1 0
