2784 408 341
152 204 -1 0
155 203 -1 0
154 203 -1 0
153 203 -1 0
152 203 -1 0
151 203 -1 0
150 203 -1 0
149 203 -1 0
156 202 -1 0
155 202 -1 0
154 202 -1 0
153 202 -1 0
152 202 -1 0
151 202 -1 0
150 202 -1 0
149 202 -1 0
148 202 -1 0
156 201 -1 0
155 201 -1 0
154 201 -1 0
153 201 -1 0
152 201 -1 0
151 201 -1 0
150 201 -1 0
149 201 -1 0
148 201 -1 0
147 201 -1 0
156 200 -1 0
155 200 -1 0
154 200 -1 0
153 200 -1 0
152 200 -1 0
151 200 -1 0
150 200 -1 0
149 200 -1 0
148 200 -1 0
147 200 -1 0
157 199 -1 0
156 199 -1 0
155 199 -1 0
154 199 -1 0
153 199 -1 0
152 199 -1 0
151 199 -1 0
150 199 -1 0
149 199 -1 0
148 199 -1 0
147 199 -1 0
146 199 -1 0
156 198 -1 0
155 198 -1 0
154 198 -1 0
153 198 -1 0
152 198 -1 0
151 198 -1 0
150 198 -1 0
149 198 -1 0
148 198 -1 0
147 198 -1 0
146 198 -1 0
156 197 -1 0
155 197 -1 0
154 197 -1 0
153 197 -1 0
152 197 -1 0
151 197 -1 0
150 197 -1 0
149 197 -1 0
148 197 -1 0
147 197 -1 0
146 197 -1 0
145 197 -1 0
156 196 -1 0
155 196 -1 0
154 196 -1 0
153 196 -1 0
152 196 -1 0
151 196 -1 0
150 196 -1 0
149 196 -1 0
148 196 -1 0
147 196 -1 0
146 196 -1 0
145 196 -1 0
155 195 -1 0
154 195 -1 0
153 195 -1 0
152 195 -1 0
151 195 -1 0
150 195 -1 0
149 195 -1 0
148 195 -1 0
147 195 -1 0
146 195 -1 0
145 195 -1 0
144 195 -1 0
154 194 -1 0
153 194 -1 0
152 194 -1 0
151 194 -1 0
150 194 -1 0
149 194 -1 0
148 194 -1 0
147 194 -1 0
146 194 -1 0
145 194 -1 0
144 194 -1 0
154 193 -1 0
153 193 -1 0
152 193 -1 0
151 193 -1 0
150 193 -1 0
149 193 -1 0
148 193 -1 0
147 193 -1 0
146 193 -1 0
145 193 -1 0
144 193 -1 0
143 193 -1 0
153 192 -1 0
152 192 -1 0
151 192 -1 0
150 192 -1 0
149 192 -1 0
148 192 -1 0
147 192 -1 0
146 192 -1 0
145 192 -1 0
144 192 -1 0
143 192 -1 0
142 192 -1 0
153 191 -1 0
152 191 -1 0
151 191 -1 0
150 191 -1 0
149 191 -1 0
148 191 -1 0
147 191 -1 0
146 191 -1 0
145 191 -1 0
144 191 -1 0
143 191 -1 0
142 191 -1 0
152 190 -1 0
151 190 -1 0
150 190 -1 0
149 190 -1 0
148 190 -1 0
147 190 -1 0
146 190 -1 0
145 190 -1 0
144 190 -1 0
143 190 -1 0
142 190 -1 0
152 189 -1 0
